enst_id	length	syn_prob	syn_count	mis_prob	mis_count
ENST00000217188	488	2.752e-05	141	5.510e-05	312
ENST00000217195	199	9.592e-06	63	1.938e-05	107
ENST00000217233	358	1.636e-05	106	3.907e-05	242
ENST00000217244	391	1.105e-05	76	3.286e-05	63
ENST00000217246	425	1.203e-05	72	3.042e-05	189
ENST00000217254	469	2.274e-05	141	4.300e-05	219
ENST00000217260	234	1.017e-05	73	2.507e-05	168
ENST00000217270	384	1.552e-05	112	3.605e-05	242
ENST00000217289	677	2.146e-05	144	5.168e-05	312
ENST00000217305	254	8.371e-06	67	2.112e-05	160
ENST00000217320	215	7.808e-06	53	1.925e-05	141
ENST00000217381	505	2.873e-05	131	5.525e-05	219
ENST00000217386	125	1.020e-05	24	1.659e-05	48
ENST00000217402	224	1.083e-05	56	2.084e-05	49
ENST00000217407	481	1.848e-05	126	3.936e-05	271
ENST00000217420	525	3.727e-05	144	6.319e-05	189
ENST00000217423	141	5.234e-06	60	1.239e-05	136
ENST00000217426	432	1.964e-05	123	4.268e-05	199
ENST00000217428	89	2.842e-06	10	7.232e-06	39
ENST00000217446	435	1.426e-05	105	3.320e-05	197
ENST00000217455	319	1.380e-05	83	3.139e-05	189
ENST00000217456	416	1.668e-05	109	3.905e-05	212
ENST00000217515	289	8.029e-06	56	2.130e-05	97
ENST00000217652	171	4.184e-06	30	1.241e-05	55
ENST00000217740	232	9.162e-06	49	2.215e-05	107
ENST00000217901	393	2.052e-05	90	4.263e-05	105
ENST00000217909	341	1.423e-05	40	3.195e-05	67
ENST00000217926	175	7.795e-06	29	2.014e-05	113
ENST00000217939	2828	1.015e-04	512	2.324e-04	1244
ENST00000217958	226	6.510e-06	30	1.572e-05	62
ENST00000217961	583	2.089e-05	114	4.750e-05	192
ENST00000217964	577	2.711e-05	121	5.586e-05	134
ENST00000217971	195	1.210e-05	28	2.213e-05	78
ENST00000217999	184	9.802e-06	37	2.122e-05	92
ENST00000218004	197	5.098e-06	23	1.422e-05	35
ENST00000218006	1108	3.008e-05	183	8.489e-05	428
ENST00000218008	357	1.093e-05	65	2.866e-05	130
ENST00000218032	1041	2.929e-05	165	7.525e-05	220
ENST00000218056	485	2.174e-05	95	5.506e-05	96
ENST00000218068	102	2.967e-06	10	8.824e-06	33
ENST00000218075	452	1.378e-05	70	3.528e-05	73
ENST00000218089	1268	2.797e-05	148	9.042e-05	142
ENST00000218099	461	1.122e-05	76	3.350e-05	92
ENST00000218104	745	3.854e-05	155	8.353e-05	242
ENST00000218147	1711	6.729e-05	315	1.509e-04	583
ENST00000218176	647	2.798e-05	125	6.807e-05	217
ENST00000218197	325	1.022e-05	43	2.741e-05	50
ENST00000218224	265	1.072e-05	48	2.832e-05	61
ENST00000218230	260	2.316e-05	22	4.286e-05	42
ENST00000218249	278	1.217e-05	60	2.601e-05	140
ENST00000218316	617	2.169e-05	121	5.388e-05	269
ENST00000218340	350	9.494e-06	41	2.726e-05	112
ENST00000218343	823	2.240e-05	108	6.167e-05	218
ENST00000218348	963	4.048e-05	199	9.487e-05	220
ENST00000218364	755	2.373e-05	115	5.453e-05	177
ENST00000218388	207	7.193e-06	27	1.802e-05	56
ENST00000218436	1313	4.005e-05	239	1.012e-04	655
ENST00000218516	429	1.088e-05	50	3.218e-05	92
ENST00000218548	1045	3.560e-05	244	8.332e-05	526
ENST00000218652	336	1.610e-05	70	3.302e-05	149
ENST00000218721	412	3.238e-05	107	5.870e-05	201
ENST00000218867	291	9.077e-06	76	2.223e-05	164
ENST00000219022	510	1.519e-05	123	3.767e-05	268
ENST00000219066	312	1.493e-05	84	3.214e-05	230
ENST00000219069	683	2.151e-05	160	5.688e-05	391
ENST00000219070	660	2.837e-05	186	6.191e-05	350
ENST00000219097	252	7.686e-06	60	1.968e-05	144
ENST00000219139	422	1.249e-05	73	3.201e-05	158
ENST00000219150	461	2.064e-05	150	4.884e-05	170
ENST00000219162	62	1.543e-06	13	4.824e-06	40
ENST00000219169	127	4.813e-06	31	1.001e-05	18
ENST00000219197	193	1.049e-05	40	2.055e-05	56
ENST00000219204	163	4.654e-06	30	1.150e-05	63
ENST00000219207	182	1.126e-05	50	2.049e-05	82
ENST00000219235	93	4.250e-06	38	9.792e-06	55
ENST00000219240	395	1.590e-05	120	3.725e-05	252
ENST00000219244	94	3.213e-06	17	7.231e-06	43
ENST00000219252	275	1.158e-05	56	2.533e-05	92
ENST00000219255	346	1.648e-05	86	4.086e-05	163
ENST00000219271	669	3.664e-05	214	8.187e-05	375
ENST00000219281	265	1.017e-05	70	2.443e-05	139
ENST00000219299	377	1.213e-05	80	3.263e-05	200
ENST00000219301	395	1.466e-05	95	3.090e-05	213
ENST00000219302	169	1.254e-05	54	2.434e-05	105
ENST00000219313	324	1.102e-05	97	2.481e-05	130
ENST00000219315	473	2.125e-05	136	4.710e-05	264
ENST00000219334	655	3.477e-05	230	6.766e-05	354
ENST00000219343	515	1.724e-05	134	4.036e-05	230
ENST00000219345	412	1.671e-05	98	3.992e-05	221
ENST00000219368	372	1.935e-05	100	3.961e-05	176
ENST00000219400	79	2.285e-06	15	5.871e-06	52
ENST00000219406	525	2.679e-05	249	5.340e-05	422
ENST00000219409	225	1.285e-05	91	2.372e-05	126
ENST00000219431	298	1.270e-05	111	3.368e-05	216
ENST00000219439	330	1.143e-05	119	2.711e-05	230
ENST00000219454	220	1.337e-05	56	2.793e-05	155
ENST00000219473	798	2.775e-05	238	6.489e-05	488
ENST00000219476	1807	8.797e-05	748	1.768e-04	1064
ENST00000219478	480	2.210e-05	199	5.090e-05	398
ENST00000219479	187	1.044e-05	64	2.320e-05	135
ENST00000219481	292	1.816e-05	107	3.446e-05	200
ENST00000219548	303	1.670e-05	112	3.610e-05	140
ENST00000219551	438	2.273e-05	143	4.734e-05	216
ENST00000219596	781	3.321e-05	256	7.153e-05	555
ENST00000219599	314	1.194e-05	64	2.588e-05	128
ENST00000219611	1086	6.767e-05	465	1.292e-04	581
ENST00000219660	261	1.223e-05	73	2.374e-05	143
ENST00000219689	1352	5.967e-05	334	1.285e-04	608
ENST00000219746	576	1.948e-05	130	4.455e-05	255
ENST00000219782	493	3.748e-05	223	6.342e-05	217
ENST00000219789	213	9.892e-06	47	2.109e-05	96
ENST00000219833	628	3.054e-05	191	5.881e-05	251
ENST00000219837	458	1.467e-05	105	3.555e-05	257
ENST00000219905	3065	7.265e-05	575	2.121e-04	1432
ENST00000219919	295	8.333e-06	77	2.158e-05	204
ENST00000220003	450	2.226e-05	131	4.582e-05	104
ENST00000220058	389	1.332e-05	79	3.419e-05	211
ENST00000220062	266	1.224e-05	70	2.611e-05	127
ENST00000220166	335	1.364e-05	86	2.856e-05	159
ENST00000220244	1361	5.188e-05	343	1.177e-04	627
ENST00000220325	541	2.964e-05	157	5.628e-05	259
ENST00000220420	720	2.509e-05	154	5.767e-05	402
ENST00000220429	395	8.980e-06	58	2.763e-05	86
ENST00000220478	468	1.176e-05	95	2.973e-05	213
ENST00000220496	304	1.092e-05	60	2.700e-05	158
ENST00000220507	236	1.351e-05	57	2.834e-05	73
ENST00000220509	973	3.909e-05	264	1.002e-04	561
ENST00000220514	229	1.136e-05	62	2.205e-05	165
ENST00000220531	172	5.166e-06	32	1.211e-05	61
ENST00000220562	919	3.693e-05	265	8.935e-05	457
ENST00000220584	417	1.266e-05	182	3.455e-05	398
ENST00000220592	859	4.332e-05	238	8.880e-05	156
ENST00000220597	432	1.579e-05	107	3.376e-05	206
ENST00000220616	2768	9.262e-05	663	2.285e-04	1649
ENST00000220659	419	1.665e-05	110	4.095e-05	251
ENST00000220669	268	6.209e-06	53	1.898e-05	127
ENST00000220676	2156	5.181e-05	397	1.443e-04	1183
ENST00000220751	540	1.451e-05	84	3.971e-05	167
ENST00000220763	472	1.266e-05	97	3.328e-05	223
ENST00000220764	335	8.521e-06	57	2.410e-05	169
ENST00000220772	314	1.768e-05	88	3.265e-05	126
ENST00000220809	562	2.600e-05	163	5.407e-05	321
ENST00000220812	224	7.086e-06	46	1.906e-05	123
ENST00000220822	358	1.079e-05	79	2.801e-05	145
ENST00000220849	445	1.058e-05	83	3.165e-05	92
ENST00000220853	297	7.051e-06	52	2.092e-05	121
ENST00000220913	131	5.062e-06	20	1.088e-05	51
ENST00000220940	158	4.244e-06	24	1.208e-05	91
ENST00000220966	286	1.444e-05	96	3.089e-05	174
ENST00000221086	549	1.606e-05	172	4.421e-05	410
ENST00000221114	190	5.374e-06	26	1.446e-05	88
ENST00000221130	522	2.311e-05	98	5.041e-05	234
ENST00000221132	468	1.828e-05	121	4.192e-05	287
ENST00000221138	309	9.081e-06	62	2.724e-05	57
ENST00000221166	916	3.932e-05	214	8.389e-05	471
ENST00000221200	389	9.852e-06	69	2.874e-05	58
ENST00000221232	753	3.266e-05	204	7.081e-05	227
ENST00000221233	235	1.179e-05	69	2.465e-05	129
ENST00000221265	531	1.791e-05	119	4.698e-05	163
ENST00000221283	593	2.926e-05	188	6.005e-05	337
ENST00000221307	520	1.932e-05	133	4.838e-05	366
ENST00000221315	652	1.419e-05	108	4.838e-05	373
ENST00000221327	692	1.612e-05	150	4.616e-05	349
ENST00000221399	520	2.022e-05	134	4.990e-05	295
ENST00000221403	334	1.719e-05	99	3.567e-05	211
ENST00000221418	328	1.588e-05	84	3.399e-05	195
ENST00000221419	589	2.773e-05	206	5.955e-05	143
ENST00000221421	141	6.066e-06	52	1.489e-05	107
ENST00000221444	456	2.899e-05	135	5.940e-05	265
ENST00000221452	579	3.602e-05	172	6.882e-05	231
ENST00000221455	674	3.144e-05	197	9.016e-05	316
ENST00000221459	207	1.081e-05	52	2.526e-05	86
ENST00000221462	691	4.213e-05	186	7.508e-05	284
ENST00000221466	365	1.851e-05	108	3.512e-05	176
ENST00000221476	381	1.720e-05	106	3.766e-05	215
ENST00000221480	241	1.349e-05	51	2.684e-05	138
ENST00000221485	560	3.014e-05	159	6.203e-05	176
ENST00000221486	299	1.426e-05	87	3.041e-05	162
ENST00000221494	464	2.193e-05	135	4.651e-05	135
ENST00000221496	560	4.082e-05	170	7.568e-05	342
ENST00000221498	242	9.276e-06	62	2.221e-05	154
ENST00000221515	108	5.543e-06	26	1.113e-05	53
ENST00000221538	717	3.358e-05	208	6.942e-05	475
ENST00000221543	648	3.115e-05	203	6.581e-05	386
ENST00000221561	264	1.426e-05	87	2.726e-05	76
ENST00000221566	313	1.819e-05	107	3.268e-05	127
ENST00000221573	334	1.698e-05	116	3.638e-05	259
ENST00000221665	496	3.984e-05	128	6.942e-05	128
ENST00000221671	657	2.695e-05	160	5.420e-05	358
ENST00000221700	520	1.927e-05	171	4.852e-05	340
ENST00000221730	360	1.764e-05	100	3.783e-05	210
ENST00000221742	564	2.510e-05	145	5.626e-05	226
ENST00000221797	139	4.631e-06	40	1.191e-05	88
ENST00000221801	321	1.270e-05	77	3.384e-05	155
ENST00000221804	142	3.540e-06	33	1.033e-05	74
ENST00000221847	229	1.112e-05	65	2.470e-05	148
ENST00000221855	244	1.262e-05	73	2.793e-05	123
ENST00000221856	496	2.286e-05	143	5.026e-05	256
ENST00000221859	125	8.219e-06	33	1.558e-05	42
ENST00000221891	651	3.019e-05	183	7.116e-05	314
ENST00000221922	531	2.094e-05	149	6.067e-05	344
ENST00000221930	390	2.187e-05	90	4.583e-05	153
ENST00000221954	244	9.417e-06	69	2.000e-05	155
ENST00000221957	434	2.321e-05	155	4.492e-05	292
ENST00000221972	226	1.083e-05	53	2.171e-05	99
ENST00000221973	215	8.330e-06	58	2.257e-05	157
ENST00000221978	165	6.626e-06	48	1.389e-05	97
ENST00000221980	924	6.713e-05	216	1.240e-04	364
ENST00000221992	702	2.449e-05	205	5.330e-05	380
ENST00000221996	299	1.271e-05	92	2.714e-05	172
ENST00000222002	285	7.294e-06	63	1.991e-05	136
ENST00000222005	378	1.685e-05	94	3.963e-05	170
ENST00000222008	185	9.664e-06	55	2.087e-05	85
ENST00000222032	112	6.198e-06	22	1.291e-05	60
ENST00000222033	429	2.593e-05	164	4.948e-05	291
ENST00000222115	578	3.865e-05	184	7.561e-05	375
ENST00000222120	219	1.032e-05	64	2.215e-05	114
ENST00000222122	325	2.242e-05	49	4.230e-05	84
ENST00000222139	508	2.811e-05	139	5.461e-05	232
ENST00000222145	963	6.275e-05	188	1.257e-04	298
ENST00000222214	438	2.193e-05	121	4.527e-05	241
ENST00000222219	360	1.618e-05	90	3.183e-05	167
ENST00000222224	264	9.677e-06	86	2.979e-05	210
ENST00000222247	176	7.819e-06	58	2.230e-05	80
ENST00000222248	643	3.341e-05	200	6.615e-05	319
ENST00000222249	543	3.167e-05	162	6.328e-05	235
ENST00000222250	407	2.570e-05	150	5.228e-05	256
ENST00000222254	728	4.516e-05	187	9.020e-05	294
ENST00000222256	220	1.111e-05	63	2.332e-05	71
ENST00000222266	101	2.559e-06	14	8.501e-06	39
ENST00000222270	2715	1.154e-04	800	2.906e-04	1202
ENST00000222271	757	5.084e-05	181	9.459e-05	335
ENST00000222275	258	1.258e-05	69	2.732e-05	177
ENST00000222284	224	8.822e-06	52	2.002e-05	114
ENST00000222286	408	1.900e-05	75	4.139e-05	246
ENST00000222305	346	2.042e-05	75	3.892e-05	101
ENST00000222329	548	2.699e-05	204	5.911e-05	239
ENST00000222330	483	2.486e-05	97	4.938e-05	100
ENST00000222339	986	3.424e-05	280	9.884e-05	503
ENST00000222345	1781	9.564e-05	568	1.919e-04	1026
ENST00000222374	388	2.093e-05	76	4.486e-05	123
ENST00000222381	355	9.597e-06	68	2.400e-05	154
ENST00000222382	504	1.204e-05	93	3.288e-05	241
ENST00000222388	634	1.946e-05	144	5.134e-05	227
ENST00000222390	728	1.822e-05	148	5.833e-05	295
ENST00000222399	1786	5.920e-05	394	1.459e-04	941
ENST00000222402	147	5.431e-06	30	1.168e-05	54
ENST00000222462	365	1.466e-05	88	3.249e-05	211
ENST00000222481	419	1.204e-05	92	3.201e-05	228
ENST00000222482	421	1.604e-05	106	3.457e-05	217
ENST00000222511	387	8.853e-06	67	2.545e-05	192
ENST00000222543	235	8.904e-06	50	2.187e-05	136
ENST00000222547	118	2.557e-06	11	7.261e-06	49
ENST00000222553	491	1.216e-05	84	3.150e-05	113
ENST00000222567	338	1.094e-05	68	2.691e-05	171
ENST00000222572	354	9.895e-06	75	2.449e-05	146
ENST00000222573	769	2.143e-05	145	5.625e-05	353
ENST00000222574	514	1.232e-05	108	3.517e-05	188
ENST00000222584	784	2.089e-05	165	5.439e-05	387
ENST00000222598	289	1.734e-05	91	2.988e-05	165
ENST00000222644	540	1.302e-05	106	3.734e-05	180
ENST00000222673	1023	4.164e-05	275	9.525e-05	297
ENST00000222674	196	4.836e-06	35	1.256e-05	114
ENST00000222693	162	8.335e-06	37	1.562e-05	90
ENST00000222718	376	1.878e-05	84	3.506e-05	174
ENST00000222725	379	2.890e-05	111	5.340e-05	172
ENST00000222726	270	1.879e-05	72	3.363e-05	136
ENST00000222728	233	1.400e-05	59	2.799e-05	152
ENST00000222747	305	7.750e-06	57	2.068e-05	126
ENST00000222753	388	3.399e-05	88	5.209e-05	144
ENST00000222792	468	1.584e-05	92	3.686e-05	202
ENST00000222800	315	1.523e-05	84	3.440e-05	176
ENST00000222803	211	5.673e-06	35	1.429e-05	99
ENST00000222812	288	1.358e-05	69	3.091e-05	94
ENST00000222823	953	3.948e-05	271	8.535e-05	563
ENST00000222902	119	3.394e-06	25	8.587e-06	50
ENST00000222982	502	1.311e-05	94	3.475e-05	204
ENST00000222990	465	2.561e-05	165	4.862e-05	263
ENST00000223023	505	1.394e-05	105	3.797e-05	162
ENST00000223026	481	1.212e-05	81	3.366e-05	263
ENST00000223029	320	1.476e-05	108	2.961e-05	226
ENST00000223051	801	3.974e-05	190	8.354e-05	391
ENST00000223054	235	1.073e-05	57	2.511e-05	131
ENST00000223061	449	2.228e-05	131	4.491e-05	250
ENST00000223073	759	2.246e-05	144	5.818e-05	380
ENST00000223095	402	1.568e-05	100	3.467e-05	206
ENST00000223114	341	1.462e-05	107	3.129e-05	199
ENST00000223122	363	8.458e-06	80	2.398e-05	184
ENST00000223127	738	3.563e-05	212	7.839e-05	444
ENST00000223129	121	4.000e-06	26	9.326e-06	78
ENST00000223136	152	7.339e-06	48	1.480e-05	83
ENST00000223145	547	2.669e-05	91	5.813e-05	247
ENST00000223167	226	9.267e-06	56	1.994e-05	121
ENST00000223208	373	1.108e-05	75	2.842e-05	181
ENST00000223210	1169	4.669e-05	317	1.052e-04	671
ENST00000223215	335	1.031e-05	67	2.909e-05	95
ENST00000223271	163	6.922e-06	24	1.656e-05	76
ENST00000223273	226	6.371e-06	43	1.626e-05	108
ENST00000223293	337	7.790e-06	63	2.215e-05	174
ENST00000223321	234	6.426e-06	58	1.732e-05	52
ENST00000223324	188	6.418e-06	46	1.772e-05	107
ENST00000223357	1158	5.286e-05	283	1.189e-04	634
ENST00000223364	175	6.584e-06	41	1.479e-05	99
ENST00000223368	202	8.912e-06	50	1.921e-05	76
ENST00000223369	198	7.149e-06	41	1.647e-05	80
ENST00000223398	1046	5.593e-05	348	1.130e-04	487
ENST00000223428	683	1.529e-05	133	4.383e-05	316
ENST00000223459	276	1.487e-05	56	3.432e-05	148
ENST00000223500	219	6.124e-06	44	1.625e-05	89
ENST00000223528	461	1.174e-05	74	3.255e-05	237
ENST00000223641	96	4.103e-06	29	1.018e-05	34
ENST00000223642	1676	4.241e-05	293	1.134e-04	704
ENST00000223795	234	7.893e-06	49	1.699e-05	95
ENST00000223836	210	8.467e-06	53	2.027e-05	104
ENST00000223862	185	6.355e-06	52	1.481e-05	145
ENST00000223864	147	3.323e-06	38	1.008e-05	100
ENST00000224073	148	6.722e-06	54	1.516e-05	50
ENST00000224140	2677	6.697e-05	563	1.889e-04	1397
ENST00000224181	202	9.527e-06	80	2.094e-05	138
ENST00000224337	456	1.483e-05	101	3.600e-05	170
ENST00000224356	497	2.396e-05	145	5.231e-05	259
ENST00000224652	518	1.555e-05	113	4.066e-05	240
ENST00000224721	3354	1.555e-04	972	3.329e-04	1997
ENST00000224756	834	1.956e-05	162	5.646e-05	428
ENST00000224784	377	1.287e-05	72	3.335e-05	86
ENST00000224807	325	1.083e-05	79	2.622e-05	168
ENST00000224862	300	2.241e-05	80	4.318e-05	96
ENST00000224950	368	1.002e-05	77	2.666e-05	183
ENST00000225171	198	5.436e-06	38	1.463e-05	102
ENST00000225174	207	1.238e-05	41	2.265e-05	81
ENST00000225235	775	3.912e-05	141	8.431e-05	297
ENST00000225245	92	3.401e-06	22	8.094e-06	48
ENST00000225275	745	3.503e-05	204	8.051e-05	447
ENST00000225276	374	1.679e-05	110	3.451e-05	203
ENST00000225296	707	2.837e-05	177	6.567e-05	385
ENST00000225298	556	2.023e-05	131	4.845e-05	299
ENST00000225328	422	2.014e-05	122	4.023e-05	275
ENST00000225371	715	2.712e-05	185	7.480e-05	505
ENST00000225387	215	6.250e-06	50	1.870e-05	106
ENST00000225388	695	1.807e-05	166	4.751e-05	328
ENST00000225402	560	1.799e-05	122	4.329e-05	283
ENST00000225410	155	5.027e-06	35	1.241e-05	95
ENST00000225426	205	8.109e-06	57	1.975e-05	80
ENST00000225428	425	1.196e-05	72	3.608e-05	207
ENST00000225430	196	5.496e-06	48	2.144e-05	58
ENST00000225474	207	8.469e-06	57	1.714e-05	88
ENST00000225504	117	3.947e-06	18	1.100e-05	37
ENST00000225512	355	2.084e-05	107	4.153e-05	109
ENST00000225519	478	2.369e-05	147	4.693e-05	297
ENST00000225525	124	5.613e-06	28	1.309e-05	58
ENST00000225538	399	1.630e-05	97	3.656e-05	183
ENST00000225550	449	1.846e-05	138	3.942e-05	299
ENST00000225567	213	6.740e-06	47	1.844e-05	134
ENST00000225573	218	7.243e-06	51	2.153e-05	118
ENST00000225576	276	9.781e-06	57	2.415e-05	168
ENST00000225577	525	1.313e-05	84	4.047e-05	104
ENST00000225609	252	7.965e-06	58	2.162e-05	140
ENST00000225614	392	1.920e-05	113	4.246e-05	215
ENST00000225648	224	1.671e-05	67	3.043e-05	119
ENST00000225655	140	7.814e-06	46	1.486e-05	34
ENST00000225665	314	1.411e-05	89	3.263e-05	102
ENST00000225688	281	1.998e-05	72	3.880e-05	161
ENST00000225698	282	1.270e-05	66	2.742e-05	105
ENST00000225719	1380	4.868e-05	245	1.179e-04	504
ENST00000225724	250	6.555e-06	41	2.004e-05	113
ENST00000225726	483	1.115e-05	87	3.495e-05	207
ENST00000225728	131	3.614e-06	30	1.071e-05	37
ENST00000225729	364	1.588e-05	100	3.488e-05	151
ENST00000225737	662	1.835e-05	130	4.936e-05	261
ENST00000225740	453	2.249e-05	144	4.507e-05	270
ENST00000225777	224	1.276e-05	72	2.362e-05	109
ENST00000225792	614	1.498e-05	163	4.610e-05	194
ENST00000225823	563	2.827e-05	119	6.065e-05	213
ENST00000225831	99	3.175e-06	24	6.993e-06	29
ENST00000225842	96	3.006e-06	23	6.688e-06	46
ENST00000225844	98	2.555e-06	24	6.409e-06	47
ENST00000225873	359	8.867e-06	71	2.483e-05	163
ENST00000225893	557	2.271e-05	147	4.918e-05	223
ENST00000225899	448	1.811e-05	138	4.232e-05	307
ENST00000225916	837	3.498e-05	200	8.303e-05	250
ENST00000225927	743	3.769e-05	173	7.948e-05	317
ENST00000225929	329	2.281e-05	125	4.181e-05	233
ENST00000225941	366	1.746e-05	87	3.527e-05	198
ENST00000225964	1464	6.135e-05	364	1.460e-04	584
ENST00000225969	148	5.880e-06	41	1.336e-05	106
ENST00000225972	307	1.154e-05	55	2.919e-05	141
ENST00000225983	1123	4.645e-05	278	1.007e-04	395
ENST00000226004	185	1.033e-05	43	1.921e-05	76
ENST00000226021	222	1.152e-05	73	2.306e-05	141
ENST00000226067	295	1.138e-05	73	2.681e-05	93
ENST00000226091	340	1.247e-05	90	3.294e-05	137
ENST00000226105	186	8.600e-06	42	1.710e-05	107
ENST00000226193	200	9.887e-06	60	1.824e-05	113
ENST00000226207	1939	5.360e-05	431	1.435e-04	1000
ENST00000226218	478	1.751e-05	117	4.632e-05	266
ENST00000226225	316	1.244e-05	85	3.163e-05	139
ENST00000226230	176	5.886e-06	37	1.409e-05	89
ENST00000226247	648	2.813e-05	180	5.528e-05	349
ENST00000226253	364	1.178e-05	75	3.320e-05	162
ENST00000226279	300	1.039e-05	54	2.502e-05	164
ENST00000226284	317	1.105e-05	61	2.484e-05	160
ENST00000226299	519	1.837e-05	123	4.291e-05	237
ENST00000226317	114	7.089e-06	39	1.247e-05	73
ENST00000226319	842	2.445e-05	169	6.656e-05	283
ENST00000226355	599	1.482e-05	118	3.965e-05	319
ENST00000226359	622	1.563e-05	116	4.052e-05	287
ENST00000226382	314	2.176e-05	93	3.729e-05	93
ENST00000226413	328	8.243e-06	66	2.214e-05	153
ENST00000226432	699	1.822e-05	164	4.808e-05	360
ENST00000226444	294	6.839e-06	48	1.977e-05	144
ENST00000226460	134	3.129e-06	22	8.880e-06	86
ENST00000226524	104	4.135e-06	33	9.234e-06	57
ENST00000226574	969	2.998e-05	213	7.270e-05	326
ENST00000226578	879	2.588e-05	171	6.749e-05	458
ENST00000226730	153	3.401e-06	35	8.953e-06	34
ENST00000226760	890	4.885e-05	500	9.437e-05	900
ENST00000226796	217	6.462e-06	37	1.915e-05	110
ENST00000226798	258	6.711e-06	39	1.755e-05	113
ENST00000226951	428	1.145e-05	93	3.084e-05	222
ENST00000227065	482	1.924e-05	141	4.342e-05	316
ENST00000227135	151	3.708e-06	30	1.112e-05	81
ENST00000227155	267	1.209e-05	84	2.398e-05	161
ENST00000227163	271	1.437e-05	75	2.947e-05	73
ENST00000227266	463	1.385e-05	108	3.506e-05	247
ENST00000227322	459	1.633e-05	83	3.833e-05	215
ENST00000227348	393	1.160e-05	84	2.703e-05	185
ENST00000227349	778	2.448e-05	170	5.919e-05	419
ENST00000227451	619	2.539e-05	156	6.095e-05	283
ENST00000227471	597	3.632e-05	142	6.900e-05	233
ENST00000227474	481	1.103e-05	91	3.707e-05	267
ENST00000227507	295	1.571e-05	92	3.141e-05	120
ENST00000227520	360	1.663e-05	99	3.984e-05	201
ENST00000227524	504	1.905e-05	111	4.293e-05	112
ENST00000227525	243	9.201e-06	70	2.222e-05	129
ENST00000227618	121	3.819e-06	22	9.405e-06	38
