uniprot_id,iso_id,uniprot_length,source,from,to,template,qmean,qnorm,seq_id,seq_cov
O14795,O14795-1,1591,SWISSMODEL,453,1395,5ue8.2.A,-1.8483025883000002,0.6989077943,86.3588638306,0.59208
O14798,,259,SWISSMODEL,46,153,1d0g.1.C,-1.2492690935,0.7222266658000001,50.0,0.413127
O14804,,337,SWISSMODEL,34,322,6ibl.2.A,-3.7037767137,0.6254235751,35.5932197571,0.854599
O14807,O14807-1,208,SWISSMODEL,9,178,3kkq.1.A,-0.2422847883,0.7703982537,96.6292114258,0.8125
O14817,,238,SWISSMODEL,1,233,6wvg.1.A,-4.4649803442,0.5992531141,39.4366188049,0.97479
O14829,O14829-1,653,SWISSMODEL,99,463,7obe.1.A,-3.9996481690000003,0.6309085479000001,36.5930595398,0.557427
O14830,O14830-1,753,SWISSMODEL,115,578,6tz6.1.A,-6.0515102961,0.577536181,29.2899398804,0.614874
O14843,,346,SWISSMODEL,12,283,3vw7.1.A,-4.3628249709,0.5979351613,29.1814937592,0.783237
O14863,,429,SWISSMODEL,103,426,6xpd.1.A,-3.4454544179,0.6430275677,41.4473686218,0.752914
O14874,O14874-1,412,SWISSMODEL,68,404,3tz0.1.B,-0.7783761434,0.7363417634,95.5990219116,0.815534
O14893,O14893-1,280,SWISSMODEL,23,279,5xjt.1.A,-1.9693901572999999,0.6959214184,100.0,0.914286
O14896,O14896-1,467,SWISSMODEL,214,445,3dsh.1.A,0.09709428760000001,0.7826415721000001,60.1694908142,0.494647
O14904,,365,SWISSMODEL,57,364,6ahy.1.B,-3.6155550449,0.64326342,34.9834976196,0.841096
O14905,,357,SWISSMODEL,53,356,6ahy.1.B,-3.4128329986,0.649535918,34.0,0.848739
O14908,O14908-1,333,SWISSMODEL,52,327,5v6b.1.A,0.1743670206,0.7812003,98.1884078979,0.825826
O14910,,233,SWISSMODEL,108,187,2dkr.1.A,-1.5480337446,0.6957562356,92.5,0.339056
O14921,,159,SWISSMODEL,3,152,6n9g.1.A,-1.9401727839,0.6855951535,28.571428299,0.937107
O14926,O14926-1,492,SWISSMODEL,10,492,6i17.1.A,-1.3134237654,0.729688623,56.7346954346,0.979675
O14929,O14929-1,419,SWISSMODEL,23,341,2p0w.1.A,-0.2734730901,0.7667565996,100.0,0.75895
O14950,,172,SWISSMODEL,20,168,6z47.1.E,-0.6372633248,0.7497445678,92.4418640137,0.860465
O14965,,403,SWISSMODEL,126,394,2j4z.2.A,-0.1886292454,0.7666364024000001,100.0,0.665012
O14967,O14967-1,610,SWISSMODEL,51,446,1jhn.1.A,-7.7754195837,0.4984542953,68.7804870605,0.647541
O14978,,683,SWISSMODEL,375,682,5wjq.1.C,-4.4639016654,0.6119906476,49.2857131958,0.449488
O14979,O14979-1,420,SWISSMODEL,145,312,5ho4.1.A,-0.6724239835,0.750957379,38.6904754639,0.397619
O14981,O14981-1,1849,SWISSMODEL,3,1801,6g7e.1.A,-4.0642220189,0.6213784840000001,40.8376960754,0.972418
O14983,O14983-1,1001,SWISSMODEL,1,994,4bew.2.A,-1.410129343,0.714238347,96.6800842285,0.992008
O14986,O14986-1,540,SWISSMODEL,19,394,3wzz.1.A,-3.8071411451,0.6303730812,31.9034843445,0.694444
O15031,,1838,SWISSMODEL,25,1183,5l56.1.B,-4.9084465082,0.5918412447,28.4304924011,0.630033
O15060,,712,SWISSMODEL,371,684,5v3m.1.C,-6.0379038664,0.5534572772,27.4914093018,0.439607
O15067,,1338,SWISSMODEL,3,1334,6lyk.1.A,-2.7081394924,0.6688243169,36.677116394,0.994768
O15072,,1205,SWISSMODEL,256,828,6qig.1.C,-4.059735918,0.6273829519,32.2695045471,0.474689
O15084,O15084-3,1053,SWISSMODEL,8,969,5vkq.1.A,-3.5828476895,0.6382205312,27.8548564911,0.912631
O15105,O15105-1,426,SWISSMODEL,247,426,7cd1.1.A,-0.08676396800000001,0.7707447763,100.0,0.420188
O15116,,133,SWISSMODEL,2,127,4m75.2.A,-1.2074714941,0.7193531117,37.3015861511,0.93985
O15146,O15146-1,869,SWISSMODEL,522,857,2ptk.1.A,-4.5112615636,0.6157362447,37.0860939026,0.385501
O15173,O15173-1,223,SWISSMODEL,102,209,4x8y.1.B,0.22143884330000002,0.7887360838,68.9075622559,0.479821
O15182,,167,SWISSMODEL,12,165,4y99.1.A,0.7221819441,0.8155448909,27.74193573,0.916168
O15195,O15195-1,856,SWISSMODEL,7,712,3ffn.1.A,-2.8861017973000003,0.6625978745000001,39.6848144531,0.823598
O15198,O15198-1,467,SWISSMODEL,270,467,1khu.1.A,-1.100684656,0.7242173784,90.0473937988,0.421842
O15204,O15204-1,470,SWISSMODEL,211,465,2erq.1.B,-2.1002660487,0.690772029,39.2156867981,0.540426
O15211,O15211-1,777,SWISSMODEL,54,514,5cm8.1.A,-1.7642200166,0.7135187605000001,90.5376358032,0.592021
O15213,,610,SWISSMODEL,105,588,6rxz.6.A,-4.6479487973,0.6272335319,40.7554664612,0.791803
O15218,,404,SWISSMODEL,52,341,5vbl.1.B,-5.0516754186,0.5744985004000001,25.9515571594,0.715347
O15232,O15232-1,486,SWISSMODEL,80,266,4ihk.1.A,-1.8954671565,0.7035224237000001,27.3224048615,0.382716
O15254,O15254-1,700,SWISSMODEL,17,689,5ys9.1.A,-3.1265823735,0.6541840788000001,28.8135585785,0.96
O15297,O15297-1,605,SWISSMODEL,97,380,3fxk.1.A,-3.1506965529,0.6483502777,33.613445282,0.467769
O15303,,877,SWISSMODEL,31,845,7epc.1.A,-4.523514708,0.6053090164,68.6967086792,0.928164
O15315,O15315-3,384,SWISSMODEL,1,344,7c9a.1.A,-3.8083184494999998,0.6303318904,27.2151889801,0.893229
O15350,O15350-1,636,SWISSMODEL,112,383,4mzr.1.A,-2.1981602481,0.6852672596,53.8461532593,0.426101
O15354,,613,SWISSMODEL,261,566,6k1q.1.A,-4.5848662398,0.6069143435000001,26.5780735016,0.497553
O15355,,546,SWISSMODEL,2,506,2i0o.1.A,-7.4380023715,0.5340654847,61.9205284119,0.923077
O15375,O15375-1,505,SWISSMODEL,12,411,7bp3.1.A,-6.8729574187,0.530894333,33.990146637,0.790099
O15381,O15381-1,856,SWISSMODEL,263,848,6mat.1.A,-2.2608341622,0.6826374110000001,45.1669578552,0.683411
O15397,O15397-1,1037,SWISSMODEL,284,997,6n88.1.A,-6.6706353391,0.5301867987000001,63.1171340942,0.68756
O15399,,1336,SWISSMODEL,48,869,5uow.1.D,-3.8532698807,0.6287591557000001,55.3324966431,0.614521
O15403,,523,SWISSMODEL,21,470,7ckr.1.A,-6.1729159304,0.5673634013000001,30.8584690094,0.858509
O15427,,465,SWISSMODEL,18,405,7ckr.1.A,-4.8060153373,0.5989388734000001,48.3627204895,0.832258
O15431,,190,SWISSMODEL,45,182,6m98.1.C,-3.9335212985,0.6316265748000001,67.1232910156,0.721053
O15432,,143,SWISSMODEL,3,140,6m98.1.C,-4.740626028,0.6030231209,31.8840579987,0.958042
O15438,O15438-1,1527,SWISSMODEL,29,1520,5ywc.1.B,-4.1265182716,0.6191988986,31.9298248291,0.976424
O15440,O15440-1,1437,SWISSMODEL,93,1431,7mpe.1.A,-4.1513791697,0.6183290799,34.474521637,0.931106
O15442,O15442-1,326,SWISSMODEL,43,323,3rl5.1.A,0.6588146864000001,0.8004464899,78.911567688,0.858896
O15457,,936,SWISSMODEL,89,872,7ai6.1.A,-3.5332896574,0.6399544391,26.657459259,0.836538
O15460,O15460-1,535,SWISSMODEL,22,257,4bta.1.A,-0.46674793410000004,0.7548940426,61.764705658,0.439252
O15466,O15466-1,376,SWISSMODEL,93,374,5bo6.1.A,-2.164616209,0.6870505279,29.1666660309,0.74734
O15479,,319,SWISSMODEL,97,313,2wa0.1.A,-2.7297779865000003,0.670161502,47.0852012634,0.677116
O15480,,346,SWISSMODEL,97,313,2wa0.1.A,-1.42477362,0.7223924254,48.0,0.624277
O15481,,346,SWISSMODEL,95,310,2wa0.1.A,-0.9697834347000001,0.7406896774,49.0990982056,0.621387
O15499,,205,SWISSMODEL,126,203,6u82.1.A,-2.0684891515,0.6539800423000001,42.8571434021,0.37561
O15503,O15503-1,277,SWISSMODEL,79,270,7etw.1.A,-5.589088126,0.5576438454,79.4871826172,0.689531
O15516,,846,SWISSMODEL,34,375,5sy7.1.A,-5.0450315385,0.5968008049,31.2312316895,0.403073
O15523,O15523-1,660,SWISSMODEL,132,578,6o5f.1.A,-0.4903087861,0.753874386,96.2105255127,0.675758
O15524,,211,SWISSMODEL,59,211,6c5x.1.C,-1.0231343195,0.7292969983,63.9751548767,0.720379
O15525,,162,SWISSMODEL,24,118,2wty.1.A,0.5858185997,0.8051504020000001,54.7368431091,0.580247
O15528,,508,SWISSMODEL,33,508,3k9v.3.A,-2.1391652515,0.6887312593,31.6916484833,0.935039
O15529,,346,SWISSMODEL,12,283,3vw7.1.A,-4.8665129332,0.5776141729000001,29.1814937592,0.783237
O15535,O15535-1,394,SWISSMODEL,232,392,5v3j.2.C,-2.1707728651,0.6775107351,42.8571434021,0.406091
O15547,O15547-1,441,SWISSMODEL,22,379,5svk.1.C,-2.5559638554,0.6741485503,42.1203422546,0.809524
O15551,,220,SWISSMODEL,4,185,6ov2.1.A,-3.4734334921,0.6325058375,65.1162796021,0.822727
O43147,O43147-1,1006,SWISSMODEL,524,1001,5tuc.1.A,-7.0982315319,0.5525270509,28.4789638519,0.474155
O43155,,660,SWISSMODEL,36,361,4v2c.1.A,-1.4688890072,0.7233872098,99.3902435303,0.492424
O43157,O43157-1,2135,SWISSMODEL,25,1471,5l56.1.A,-6.0670597433,0.5513043534000001,30.45013237,0.677283
O43174,O43174-1,497,SWISSMODEL,40,493,2ve3.1.A,-1.3369139354000001,0.7253819992,33.7155952454,0.911469
O43184,O43184-1,909,SWISSMODEL,211,691,5y2z.1.A,-2.4741845822,0.6943536894,35.8974342346,0.528053
O43187,,625,SWISSMODEL,196,504,6bfn.1.A,-2.7671010011,0.6738931537,31.0679607391,0.4928
O43193,O43193-1,412,SWISSMODEL,37,371,6ko5.1.A,-5.6507365095,0.5747094070000001,55.7046966553,0.81068
O43194,,453,SWISSMODEL,12,360,7l0r.1.A,-4.99749253,0.6016632453,32.2884025574,0.768212
O43196,O43196-1,834,SWISSMODEL,48,780,1nne.1.C,-4.6281771432,0.6016471475,27.9179801941,0.877698
O43246,,635,SWISSMODEL,28,418,5oqt.1.A,-4.9138033857,0.5955806189,37.5647659302,0.614173
O43280,O43280-1,583,SWISSMODEL,26,564,5z66.1.A,-3.1492164594,0.6594661632000001,34.4554443359,0.922813
O43283,O43283-1,966,SWISSMODEL,160,490,7kjc.1.A,-3.4378683355,0.6534049307,27.5757579803,0.341615
O43286,,388,SWISSMODEL,110,381,4l41.1.B,-1.4787125649,0.7142929444,44.0740737915,0.698454
O43291,O43291-1,252,SWISSMODEL,32,183,5h7v.1.A,-3.4546533367,0.6085709763,36.7088623047,0.599206
O43295,O43295-1,1099,SWISSMODEL,5,471,5i6r.1.B,-0.7917774643000001,0.7358728857,71.1252670288,0.424022
O43296,,627,SWISSMODEL,200,506,5wjq.1.C,-4.0077703395,0.6288607264,50.5338096619,0.488038
O43304,,696,SWISSMODEL,233,658,4tlg.1.A,-2.9119274708000003,0.6705229504,32.8912467957,0.610632
O43306,O43306-1,1168,SWISSMODEL,243,1164,6r3q.1.A,-3.8344900244,0.6294162144000001,31.5729045868,0.788527
O43309,,604,SWISSMODEL,243,520,5wjq.1.C,-3.5772018233000002,0.6299273391,47.8571434021,0.458609
O43310,O43310-1,598,SWISSMODEL,384,590,2i2o.1.A,-2.4552982353,0.6812291374,28.1553401947,0.344482
O43315,,295,SWISSMODEL,15,271,6f7h.1.A,-2.0798785133,0.6908055495000001,51.7241363525,0.867797
O43320,,207,SWISSMODEL,50,206,1g82.2.A,-2.185645781,0.6953538306,81.5286636353,0.753623
O43325,,122,SWISSMODEL,4,91,5o31.1.h,-3.2940477274,0.5906024631,27.1604938507,0.713115
O43347,,362,SWISSMODEL,17,191,4yoe.1.A,-0.8475349892,0.7429271061,43.1578941345,0.480663
O43361,,778,SWISSMODEL,323,663,5wjq.1.C,-6.8734208679,0.5315749477,49.1103210449,0.437018
O43390,O43390-1,633,SWISSMODEL,25,242,6es4.1.A,-0.0592848511,0.7767077734000001,63.8888893127,0.342812
O43405,O43405-1,550,SWISSMODEL,159,547,4cn9.2.A,-4.2966018607,0.617392434,25.0,0.705455
O43448,,404,SWISSMODEL,77,402,3lut.1.A,-1.1495728047,0.7350208257,73.6363601685,0.804455
O43463,O43463-1,412,SWISSMODEL,115,412,2r3a.1.A,-1.3549167809,0.7243115883,63.5738830566,0.720874
O43482,,229,SWISSMODEL,74,176,5hj0.1.A,-2.6944958889,0.6517912690000001,25.9615383148,0.445415
O43502,O43502-1,376,SWISSMODEL,11,351,5np7.1.A,-5.5073540339000004,0.5708870138000001,29.9674263,0.904255
O43506,,726,SWISSMODEL,204,669,5y31.1.A,-3.7727751239,0.6494851569,32.3144111633,0.640496
O43525,O43525-1,872,SWISSMODEL,100,581,7cr7.1.A,-7.0573192635,0.5533620187,58.6145629883,0.551606
O43541,O43541-1,496,SWISSMODEL,323,495,7cd1.1.A,-1.8371072219,0.7113160159,55.4913291931,0.346774
O43542,,346,SWISSMODEL,5,340,2zub.1.A,-3.9303352478,0.6260628371,26.1437911987,0.968208
O43548,O43548-1,720,SWISSMODEL,3,719,1f13.1.A,-3.3797518788,0.6453263303,34.8529396057,0.994444
O43581,O43581-1,403,SWISSMODEL,135,403,6ank.2.A,0.14854188640000002,0.7804617016000001,99.259262085,0.665012
O43592,,962,SWISSMODEL,3,962,3icq.2.A,-2.5780035627,0.6733774377,25.7961788177,0.996881
O43603,,387,SWISSMODEL,25,304,5dhg.1.A,-4.3398132948,0.6006094550000001,32.5174827576,0.72093
O43623,,268,SWISSMODEL,125,264,5yel.1.B,-3.9251146312,0.5778578419,29.4964027405,0.518657
O43633,,222,SWISSMODEL,15,222,6e8g.2.A,-1.1753533432,0.7324697471,26.903553009,0.932432
O43639,,380,SWISSMODEL,196,362,1k9a.5.A,-2.1157134292,0.6860365907,29.5302009583,0.436842
O43653,,114,SWISSMODEL,10,90,6oaz.1.B,-3.0536228027,0.5962443112,29.2682933807,0.701754
O43679,O43679-1,373,SWISSMODEL,25,243,6tyd.1.A,-0.7438150419,0.7496917683000001,79.5652160645,0.58445
O43680,,179,SWISSMODEL,78,140,2ypa.1.A,-0.7596810343,0.7399767633000001,42.1875,0.346369
O43684,O43684-1,328,SWISSMODEL,6,324,7byf.1.A,-2.8826149617,0.6711545313,37.106918335,0.969512
O43692,,258,SWISSMODEL,60,252,3q2u.1.A,-2.9628546072,0.6619372904,34.6368713379,0.744186
O43707,O43707-1,911,SWISSMODEL,44,911,1sjj.1.A,-4.2819529932,0.6137606383,85.7473907471,0.951701
O43731,O43731-1,214,SWISSMODEL,1,212,6zxr.1.A,-3.0047986609,0.6604406697,76.8867950439,0.985981
O43747,O43747-1,822,SWISSMODEL,3,590,4uqi.1.A,-2.4678993905,0.6750222165,29.3609676361,0.714112
O43795,O43795-1,1136,SWISSMODEL,12,860,2dfs.1.H,-2.6039813394999998,0.6724685422000001,35.7583236694,0.746479
O43815,O43815-1,780,SWISSMODEL,430,779,2ymu.1.A,-5.6185001496,0.5809394168,29.9003314972,0.447436
O43820,O43820-1,417,SWISSMODEL,22,412,2pe4.1.A,-1.9658252337,0.7007943272,43.1876602173,0.935252
O43825,,422,SWISSMODEL,131,405,7jhk.4.A,-1.8286129316,0.7000716220000001,32.3529396057,0.649289
O43827,,346,SWISSMODEL,79,341,2xnx.1.C,-3.2063353771,0.6417384353000001,38.0228118896,0.757225
O43847,O43847-1,1151,SWISSMODEL,96,1149,3e4z.1.A,-2.4815819628,0.6767509810000001,34.2050209045,0.914857
O43854,O43854-1,480,SWISSMODEL,91,476,4bxs.1.B,-3.9770999849,0.6277530889,39.9456520081,0.802083
O43861,O43861-1,1147,SWISSMODEL,115,1146,6roj.1.A,-3.8239953249000003,0.6297833969000001,29.9700298309,0.898867
O43866,,347,SWISSMODEL,22,346,5a2e.1.A,-3.8627444857,0.6364964454,37.0129852295,0.933718
O43868,,658,SWISSMODEL,76,587,6ksw.1.A,-4.379151203,0.6103599234,45.0420150757,0.776596
O43895,,674,SWISSMODEL,47,648,3ctz.1.B,-2.054303638,0.6917003485000001,42.2628936768,0.891691
O43896,,1103,SWISSMODEL,2,476,6a20.1.A,-2.0164745218,0.7080236053000001,61.282661438,0.429737
O43897,O43897-1,1013,SWISSMODEL,462,1001,3kq4.1.B,-5.9552216037,0.565313138,31.7180614471,0.532083
O43933,O43933-1,1283,SWISSMODEL,553,1061,5vc7.1.A,-2.9859057756,0.6591059905000001,38.1632652283,0.395947
O60235,,418,SWISSMODEL,132,414,3nxp.1.A,-4.5186157883,0.5920689303000001,37.0503578186,0.674641
O60243,O60243-1,411,SWISSMODEL,65,384,5t03.2.A,0.5644918257,0.797515002,71.4733505249,0.776156
O60245,O60245-1,1069,SWISSMODEL,33,734,6vg4.1.A,-2.4902414004,0.6764480096000001,35.748790741,0.655753
O60248,O60248-1,233,SWISSMODEL,47,128,6wx8.1.B,-0.0036107506,0.7942892705,74.6987915039,0.347639
O60258,O60258-1,216,SWISSMODEL,33,180,2fdb.1.A,-1.5179123350000001,0.7060409218,70.8074569702,0.680556
O60262,,68,SWISSMODEL,3,65,2bcj.1.C,-0.8290773792,0.7349369733000001,68.1818161011,0.911765
O60285,O60285-1,661,SWISSMODEL,30,376,4yzb.1.A,-3.4493221189,0.6549051192,33.8278923035,0.523449
O60312,O60312-1,1499,SWISSMODEL,23,1316,7kyc.1.A,-5.5074468880000005,0.570883765,36.7528991699,0.862575
O60330,O60330-1,932,SWISSMODEL,30,666,6e6b.1.A,-2.5117517308,0.6756954186,51.6587677002,0.682403
O60331,O60331-1,668,SWISSMODEL,74,445,6cmw.1.B,-3.2270908293,0.6506675470000001,75.5968170166,0.555389
O60347,,775,SWISSMODEL,455,760,2qq8.1.A,-2.0637097657,0.7001563232,76.6773147583,0.393548
O60353,O60353-1,706,SWISSMODEL,18,511,5l7d.1.A,-5.8458270487,0.5886265799,25.9493675232,0.6983
O60359,,315,SWISSMODEL,5,214,7oce.1.D,-2.7935997485,0.6679389715,60.0,0.663492
O60391,,1043,SWISSMODEL,33,856,5up2.1.C,-4.3682968317,0.6107396899,25.7653064728,0.78907
O60423,O60423-2,1300,SWISSMODEL,130,1266,6roh.1.A,-5.1510556113,0.5833529774,37.3120307922,0.873846
O60447,O60447-1,810,SWISSMODEL,136,423,4nc6.1.A,-2.0393008246,0.6922306636000001,39.6103897095,0.354321
O60469,O60469-1,2012,SWISSMODEL,21,785,3dmk.1.A,-1.8295437681000002,0.6995641171,33.9498023987,0.379722
O60476,,641,SWISSMODEL,156,628,1nxc.1.A,-1.2688033463,0.7309540736,70.7368392944,0.736349
O60481,O60481-1,467,SWISSMODEL,261,419,5v3j.2.C,-3.7613808321,0.6017357977000001,32.1917800903,0.33833
O60503,,1353,SWISSMODEL,97,1244,6r3q.1.A,-4.5451996179,0.6045503173,91.111114502,0.847746
O60512,O60512-1,393,SWISSMODEL,74,346,1tvy.1.A,-0.9739882508000001,0.7346531755,55.0724639893,0.692112
O60513,,344,SWISSMODEL,72,343,6fwt.1.A,-1.5393495004000002,0.7118465836,50.0,0.787791
O60516,,100,SWISSMODEL,36,70,5bxv.1.B,0.0877511422,0.7715940880000001,73.8095245361,0.34
O60518,,1105,SWISSMODEL,11,1105,6xu2.1.A,-1.5225328277,0.7103056387000001,79.2160415649,0.990045
O60542,,156,SWISSMODEL,60,155,5mr9.1.A,-1.4679221906,0.7204856513,49.4736824036,0.608974
O60575,,86,SWISSMODEL,30,86,1pce.1.A,-2.4348397472,0.5838974261000001,71.9298248291,0.651163
O60602,,858,SWISSMODEL,23,845,3j0a.1.A,-6.3063743913,0.5429313506,100.0,0.958042
O60610,O60610-1,1272,SWISSMODEL,762,1215,3o4x.1.C,-1.1317183813,0.7320842240000001,96.9298248291,0.356132
O60635,,241,SWISSMODEL,3,241,6k4j.1.A,-5.6683897291,0.5454359726,27.3584899902,0.987552
O60636,O60636-1,221,SWISSMODEL,2,218,6k4j.1.A,-5.8041888703,0.5471126268000001,47.0319633484,0.977376
O60637,O60637-1,253,SWISSMODEL,1,238,6wvg.1.A,-4.2577181462,0.6040332067,27.9620857239,0.936759
O60662,O60662-1,606,SWISSMODEL,291,606,2woz.1.A,-2.3729601157999998,0.6889091558,95.8860778809,0.519802
O60664,O60664-1,434,SWISSMODEL,202,427,1szi.1.A,-1.4532839024,0.7194700620000001,74.8987884521,0.518433
O60675,,156,SWISSMODEL,24,118,2wty.1.A,0.2575512267,0.7915234522,61.0526313782,0.602564
O60676,,142,SWISSMODEL,32,142,1g96.1.B,-2.3387746385,0.6852349559,31.0344829559,0.774648
O60687,,465,SWISSMODEL,58,322,3erb.1.A,-4.6866023494,0.5840200538,26.8571434021,0.567742
O60706,O60706-1,1549,SWISSMODEL,2,1549,6c3o.1.H,-4.3323386642,0.6119977735000001,67.958656311,0.998709
O60725,,284,SWISSMODEL,10,282,5v7p.1.A,-3.3389450085,0.6392160738,47.7941169739,0.957746
O60733,O60733-1,806,SWISSMODEL,81,806,6aun.1.A,-4.7173800692,0.598526167,89.8936157227,0.899504
O60739,,113,SWISSMODEL,1,113,2if1.1.A,-4.4133207935,0.5589414915,92.0354003906,0.99115
O60749,O60749-1,519,SWISSMODEL,140,519,7d6e.1.A,-2.0418766526,0.6921351367,61.5999984741,0.73025
O60755,,368,SWISSMODEL,16,312,5vbl.1.B,-5.1110031706,0.5803111103,28.3276443481,0.804348
O60762,,260,SWISSMODEL,25,244,5mlz.1.A,-2.7493004174999998,0.6700750314,36.6666679382,0.842308
O60765,,605,SWISSMODEL,211,517,5wjq.1.C,-4.2895585976,0.6184768733,51.245552063,0.505785
O60806,,448,SWISSMODEL,40,223,6f59.1.C,-0.8878387063000001,0.7418831953,82.6086959839,0.408482
O60812,,293,SWISSMODEL,2,106,2mxy.1.A,-2.0332856223,0.6838017185,91.4285736084,0.354949
O60840,O60840-1,1977,SWISSMODEL,73,1580,3jbr.1.A,-7.8870739237,0.4876267474,60.7652397156,0.762266
O60841,,1220,SWISSMODEL,596,1219,4ujc.1.A,-4.2086487628,0.6163253644000001,99.5199966431,0.510656
O60844,,167,SWISSMODEL,22,162,7o4p.1.A,1.065763294,0.8360528972,97.9452056885,0.838323
O60861,O60861-3,476,SWISSMODEL,172,475,6iko.1.A,-1.7592274639,0.7020243034,96.8421020508,0.636555
O60870,O60870-1,393,SWISSMODEL,60,393,7abi.1.Y,-3.0774226133,0.6671631607,100.0,0.847328
O60879,O60879-1,1101,SWISSMODEL,622,1072,3o4x.1.D,-2.2757851689,0.6948560642,64.1592941284,0.408719
O60882,,483,SWISSMODEL,38,482,1su3.2.A,-2.0116727925,0.7028398321,45.6621017456,0.919255
O60883,,481,SWISSMODEL,128,433,6k1q.1.A,-4.8043744465,0.598796093,26.1589412689,0.634096
O60884,,412,SWISSMODEL,4,358,4j80.2.A,-4.7643664326,0.5968822352,32.6848258972,0.859223
O60907,O60907-1,577,SWISSMODEL,218,576,5naf.1.A,-0.8499580995,0.7440661024,90.1639328003,0.620451
O60909,O60909-1,372,SWISSMODEL,94,366,1tvy.1.A,-0.4087682078,0.7574624563,63.8989181519,0.731183
O60928,O60928-1,360,SWISSMODEL,16,340,3spg.1.D,-3.5672087813,0.6387676963000001,33.8461532593,0.9
O60938,,352,SWISSMODEL,44,349,5yq5.1.A,-1.8818028853,0.7068839332,44.6666679382,0.866477
O60941,O60941-1,627,SWISSMODEL,16,236,1eg3.1.A,-2.7555605452,0.6684479939,30.0469474792,0.350877
O75015,,233,SWISSMODEL,22,192,6mjo.1.A,-0.08999126310000001,0.7771019636000001,89.4736862183,0.729614
O75019,O75019-1,489,SWISSMODEL,25,420,6zdx.1.B,-0.7261208508,0.7458478159,84.3434371948,0.807771
O75022,O75022-1,631,SWISSMODEL,25,419,6zdx.1.B,-1.04576493,0.7345087113000001,68.8607559204,0.624406
O75023,O75023-1,590,SWISSMODEL,25,418,6zdx.1.B,-1.5904430908,0.7148775056000001,62.4365463257,0.666102
O75027,O75027-1,752,SWISSMODEL,79,705,6v9z.1.A,-3.6184767715,0.6369739615000001,31.0402679443,0.832447
O75038,O75038-1,1416,SWISSMODEL,41,889,4gnk.2.B,-4.6259272045,0.6017258671,30.4182510376,0.59887
O75051,O75051-1,1894,SWISSMODEL,36,1039,5l5g.1.A,-1.1790147185,0.7223244521000001,96.0800704956,0.529567
O75061,O75061-1,913,SWISSMODEL,56,402,3n0a.1.A,-1.3681151569,0.7276398128,97.5069274902,0.37897
O75063,,409,SWISSMODEL,57,403,5xoo.1.B,-1.9462383711000002,0.7074353759,50.1385040283,0.845966
O75077,O75077-1,832,SWISSMODEL,296,774,5y2z.1.A,-2.2995956824,0.6996299145,56.8134155273,0.574519
O75078,O75078-1,769,SWISSMODEL,234,716,5y2z.1.A,-1.5746681649,0.7216947778,61.0997962952,0.626788
O75083,O75083-1,606,SWISSMODEL,3,606,1nr0.1.A,-1.8501178999999999,0.6988442813,39.3989982605,0.99505
O75084,,574,SWISSMODEL,45,570,5v57.1.B,-6.6567603321,0.5581383858,27.1578941345,0.914634
O75106,O75106-1,756,SWISSMODEL,51,756,1us1.1.A,-1.4026679569,0.7144994017,66.047744751,0.93254
O75110,O75110-1,1047,SWISSMODEL,38,1045,6roj.1.A,-4.1733944926,0.6175588205,29.3939399719,0.961796
O75123,O75123-1,536,SWISSMODEL,149,454,5wjq.1.C,-4.871207026,0.5963243694,50.7142868042,0.56903
O75155,O75155-1,1236,SWISSMODEL,4,1221,4a0c.1.A,-3.1456552554,0.6535167678,62.4898300171,0.984628
O75179,O75179-1,2603,SWISSMODEL,233,1408,4rlv.1.A,-6.000241993,0.5536421343,33.6328620911,0.451402
O75185,O75185-1,946,SWISSMODEL,56,935,2dqs.1.A,-2.4730541278000002,0.677049348,34.4709892273,0.929175
O75197,,1615,SWISSMODEL,33,648,4dg6.1.A,-4.1657100406,0.6178276796000001,75.9349594116,0.380805
O75290,O75290-1,641,SWISSMODEL,162,440,5wjq.1.C,-1.8510211686,0.7001344829,54.804271698,0.433697
O75293,,160,SWISSMODEL,12,159,3ffm.1.B,-1.4263408668,0.7206102659,56.4102554321,0.91875
O75309,O75309-1,829,SWISSMODEL,243,770,7a7d.1.H,-6.5428078055,0.5565782518,26.2745094299,0.635706
O75312,,459,SWISSMODEL,47,440,2qkd.1.A,-1.5071084584,0.7178121143,91.6243667603,0.856209
O75325,,713,SWISSMODEL,28,514,3zyi.1.A,-7.0929853106,0.5486647983,28.391960144,0.681627
O75333,,385,SWISSMODEL,64,252,4a04.1.B,-1.1106539737,0.7347268737,87.8306884766,0.488312
O75346,O75346-1,499,SWISSMODEL,169,475,5wjq.1.C,-4.2973064296,0.6181913669,50.5338096619,0.613226
O75354,O75354-1,484,SWISSMODEL,98,482,5u7x.1.A,-3.2694314775,0.654926832,33.244682312,0.793388
O75355,O75355-1,529,SWISSMODEL,53,482,4cd3.1.A,-2.7755192031,0.6746380637,42.6886787415,0.810964
O75356,,428,SWISSMODEL,45,426,5u7x.1.A,-2.2125177594,0.6925344915,33.7801589966,0.890187
O75366,O75366-1,819,SWISSMODEL,7,717,6q9r.2.A,-2.4136483508,0.6791278030000001,48.2954559326,0.866911
O75373,,536,SWISSMODEL,172,476,5v3m.1.C,-4.3607655771000005,0.6152286570000001,54.2207794189,0.567164
O75379,O75379-1,141,SWISSMODEL,51,135,3hd7.1.A,-0.2803496743,0.7778715869,36.4705886841,0.595745
