uniprot_id	n_sites	mean_d	permuted_d	p_value
Q8N573	4	18.43	27.86	0.0679
Q8N584	2	17.10	16.50	0.5624
Q8N594	9	9.52	31.65	0.0010
Q8N5A5	4	5.33	34.20	0.0010
Q8N5B7	18	14.13	30.33	0.0010
Q8N5C8	12	16.65	47.71	0.0010
Q8N5D0	129	27.29	32.34	0.0010
Q8N5F7	52	21.00	45.72	0.0010
Q8N5G0	7	6.12	22.00	0.0010
Q8N5G2	30	51.26	58.39	0.0859
Q8N5H3	60	24.84	39.22	0.0010
Q8N5I2	18	12.45	33.65	0.0010
Q8N5I9	7	5.67	37.65	0.0010
Q8N5P1	3	16.08	27.68	0.0909
Q8N5U6	3	4.05	25.97	0.0010
Q8N612	21	22.75	40.80	0.0010
Q8N635	1	0.00	0.00	0.0010
Q8N680	42	27.58	33.58	0.0010
Q8N682	14	8.73	23.28	0.0010
Q8N684	13	23.90	40.46	0.0040
Q8N693	27	39.53	52.82	0.0030
Q8N6G5	6	6.08	33.98	0.0010
Q8N6G6	10	65.86	62.56	0.6753
Q8N6H7	12	9.78	42.22	0.0010
Q8N6I1	17	21.21	31.72	0.0010
Q8N6K7	2	23.47	18.34	0.6993
Q8N6L0	6	52.21	72.98	0.1219
Q8N6M3	7	5.78	22.98	0.0010
Q8N6M6	22	16.65	33.61	0.0010
Q8N6N2	62	19.11	28.34	0.0010
Q8N6R0	6	19.56	36.58	0.0090
Q8N6R1	5	11.45	24.53	0.0150
Q8N6S4	35	27.46	31.37	0.0050
Q8N6U8	2	2.67	16.98	0.0070
Q8N6V4	1	0.00	0.00	0.0010
Q8N6W0	154	35.44	36.25	0.1099
Q8N755	10	14.93	21.28	0.0020
Q8N7B1	2	2.90	11.84	0.0120
Q8N7B9	1	0.00	0.00	0.0010
Q8N7E2	3	11.33	22.77	0.1359
Q8N7J2	7	32.51	51.28	0.0110
Q8N7N1	7	8.49	24.12	0.0010
Q8N7P1	23	27.89	33.57	0.1269
Q8N7R7	5	15.25	21.70	0.0709
Q8N7X0	7	34.86	49.15	0.0310
Q8N7X2	1	0.00	0.00	0.0010
Q8N806	10	19.43	29.26	0.0080
Q8N815	1	0.00	0.00	0.0010
Q8N8D1	93	49.69	68.42	0.0010
Q8N8D7	3	13.15	15.47	0.3307
Q8N8E3	3	4.84	108.42	0.0010
Q8N8F6	3	3.71	18.72	0.0010
Q8N8G2	7	7.90	31.71	0.0010
Q8N8K9	1	0.00	0.00	0.0010
Q8N8M0	36	19.84	25.97	0.0010
Q8N8Q1	1	0.00	0.00	0.0010
Q8N8Q8	15	21.62	28.45	0.0180
Q8N8R3	23	17.57	25.35	0.0010
Q8N8R5	9	11.82	20.96	0.0010
Q8N8R7	1	0.00	0.00	0.0010
Q8N8S7	10	8.02	49.98	0.0010
Q8N8W4	2	10.79	13.13	0.4056
Q8N954	4	6.40	43.16	0.0010
Q8N957	2	3.32	22.25	0.0100
Q8N960	2	2.66	42.78	0.0020
Q8N961	69	21.05	46.44	0.0010
Q8N966	32	23.41	27.37	0.0120
Q8N987	10	27.38	34.09	0.0280
Q8N999	6	8.71	22.77	0.0020
Q8N9A8	29	20.76	28.13	0.0010
Q8N9B5	9	42.09	51.09	0.1518
Q8N9B8	46	18.87	33.70	0.0010
Q8N9E0	2	3.02	24.68	0.0170
Q8N9F0	120	22.94	25.71	0.0010
Q8N9F7	18	17.77	26.10	0.0010
Q8N9M5	76	21.36	28.29	0.0010
Q8N9N5	80	17.26	31.30	0.0010
Q8N9R8	44	23.70	32.76	0.0010
Q8N9T8	16	37.44	56.43	0.0010
Q8N9V7	17	49.98	48.14	0.6334
Q8N9W4	3	4.07	71.37	0.0010
Q8N9W5	82	24.80	27.57	0.0010
Q8N9Z2	52	38.78	37.72	0.6873
Q8NA31	2	2.64	20.35	0.0030
Q8NA57	1	0.00	0.00	0.0010
Q8NA61	4	4.58	36.79	0.0010
Q8NA69	17	25.73	57.92	0.0010
Q8NA75	4	15.06	20.76	0.0979
Q8NAA5	32	12.13	28.17	0.0010
Q8NAB2	3	3.83	27.06	0.0010
Q8NAG6	48	19.24	32.29	0.0010
Q8NAN2	1	0.00	0.00	0.0010
Q8NAP8	14	20.25	34.13	0.0020
Q8NAT2	20	15.63	37.11	0.0010
Q8NB15	35	19.37	38.24	0.0010
Q8NB25	6	97.55	147.93	0.0889
Q8NB37	9	9.49	18.78	0.0010
Q8NBD8	29	15.37	23.72	0.0010
Q8NBF6	14	19.54	28.09	0.0010
Q8NBH2	6	9.56	34.32	0.0010
Q8NBI3	4	7.63	33.17	0.0010
Q8NBJ5	69	28.18	35.86	0.0010
Q8NBJ9	12	22.20	40.72	0.0010
Q8NBL3	41	30.22	30.70	0.4036
Q8NBM4	5	26.59	28.47	0.3876
Q8NBM8	3	11.03	20.15	0.0430
Q8NBN3	3	18.04	26.13	0.2058
Q8NBP0	23	31.37	39.58	0.0070
Q8NBP5	2	2.76	15.57	0.0080
Q8NBQ7	10	21.84	23.17	0.3616
Q8NBR0	5	12.86	31.28	0.0100
Q8NBT3	14	26.89	31.97	0.0619
Q8NBV4	2	8.30	12.64	0.2637
Q8NBX0	30	11.34	27.11	0.0010
Q8NBZ0	2	2.70	24.17	0.0040
Q8NC24	1	0.00	0.00	0.0010
Q8NC44	27	22.02	43.48	0.0010
Q8NC51	17	30.97	45.81	0.0010
Q8NC56	58	38.40	54.33	0.0010
Q8NCA5	5	23.90	31.28	0.1508
Q8NCC5	2	9.38	14.42	0.2328
Q8NCF5	9	30.23	44.02	0.0290
Q8NCH0	17	25.78	26.88	0.3397
Q8NCL9	27	21.55	28.60	0.0010
Q8NCN2	55	31.99	34.82	0.0929
Q8NCN4	43	13.34	50.24	0.0010
Q8NCR0	7	27.52	30.86	0.2148
Q8NCR6	5	5.82	33.30	0.0010
Q8NCS4	26	15.99	24.26	0.0010
Q8NCS7	10	19.16	40.05	0.0010
Q8NCU7	58	24.46	36.72	0.0010
Q8NCY6	12	10.65	38.70	0.0010
Q8ND07	2	2.52	47.54	0.0020
Q8ND24	9	36.14	71.79	0.0040
Q8ND30	1	0.00	0.00	0.0010
Q8ND56	29	12.18	42.12	0.0010
Q8ND76	17	18.99	26.68	0.0040
Q8ND82	33	24.62	36.51	0.0010
Q8ND83	28	33.87	48.30	0.0010
Q8ND90	3	26.61	27.11	0.4216
Q8ND94	22	25.46	40.55	0.0080
Q8NDA8	831	64.95	72.71	0.0010
Q8NDB6	61	38.22	45.48	0.0010
Q8NDI1	35	23.05	44.58	0.0010
Q8NDV2	117	26.29	30.03	0.0010
Q8NDV3	8	23.12	69.03	0.0010
Q8NDW8	4	59.80	49.94	0.7353
Q8NDY6	52	37.33	42.69	0.0120
Q8NDY8	33	18.87	44.96	0.0010
Q8NDZ2	2	2.61	15.46	0.0070
Q8NDZ4	36	30.81	30.91	0.4975
Q8NDZ6	3	19.27	22.36	0.3487
Q8NE00	3	11.95	20.27	0.0669
Q8NE18	4	5.44	27.14	0.0010
Q8NE22	4	5.57	19.75	0.0010
Q8NE35	48	17.15	33.43	0.0010
Q8NEB5	14	22.39	25.24	0.1489
Q8NEB7	2	2.72	16.19	0.0100
Q8NEC7	1	0.00	0.00	0.0010
Q8NEG2	1	0.00	0.00	0.0010
Q8NEG7	30	23.41	34.00	0.0010
Q8NEJ9	2	2.80	23.63	0.0070
Q8NEM2	3	17.08	25.42	0.1578
Q8NEM7	1	0.00	0.00	0.0010
Q8NEN9	40	28.35	42.20	0.0010
Q8NEP7	24	16.58	23.87	0.0010
Q8NET6	88	24.46	26.16	0.0160
Q8NEW0	3	7.24	22.42	0.0090
Q8NEZ2	3	5.80	33.15	0.0050
Q8NEZ3	15	62.66	69.51	0.1479
Q8NEZ5	18	25.35	26.05	0.3886
Q8NF37	40	24.74	32.68	0.0010
Q8NF50	26	83.08	69.60	0.9990
Q8NF64	9	19.87	31.90	0.0110
Q8NFA0	57	36.69	53.83	0.0010
Q8NFH8	42	27.35	38.00	0.0010
Q8NFJ8	58	27.23	45.64	0.0010
Q8NFR9	160	22.43	69.77	0.0010
Q8NFT8	30	18.39	88.98	0.0010
Q8NFW1	6	7.89	39.48	0.0010
Q8NFW5	15	11.91	33.59	0.0010
Q8NFY9	2	12.15	20.15	0.2058
Q8NFZ0	48	29.36	39.56	0.0010
Q8NFZ5	41	34.82	78.83	0.0010
Q8NG08	3	7.70	26.86	0.0040
Q8NG41	35	31.64	33.77	0.1109
Q8NG92	1	0.00	0.00	0.0010
Q8NGA8	109	24.63	26.88	0.0020
Q8NGB2	2	2.72	13.47	0.0060
Q8NGE9	1	0.00	0.00	0.0010
Q8NGF4	1	0.00	0.00	0.0010
Q8NGI9	1	0.00	0.00	0.0010
Q8NGJ7	3	4.27	18.09	0.0040
Q8NGN4	1	0.00	0.00	0.0010
Q8NGS5	1	0.00	0.00	0.0010
Q8NGT9	9	16.70	24.27	0.0080
Q8NGU9	148	28.16	33.95	0.0010
Q8NGZ0	3	14.68	18.74	0.2657
Q8NH02	37	18.25	26.20	0.0010
Q8NH03	1	0.00	0.00	0.0010
Q8NH21	12	12.46	25.05	0.0010
Q8NH80	1	0.00	0.00	0.0010
Q8NH81	87	25.59	27.02	0.0500
Q8NHP6	16	32.26	34.60	0.2238
Q8NHS1	2	2.37	12.76	0.0090
Q8NHU6	3	31.19	31.61	0.4805
Q8NHV5	24	14.07	22.18	0.0010
Q8NHW3	38	40.06	46.34	0.0150
Q8NHY6	6	49.26	45.75	0.6454
Q8NI08	5	14.37	32.50	0.0050
Q8NI35	1	0.00	0.00	0.0010
Q8TA86	29	20.21	44.31	0.0010
Q8TAC9	13	11.24	25.40	0.0010
Q8TAD4	7	16.06	39.24	0.0010
Q8TAD7	1	0.00	0.00	0.0010
Q8TAG5	18	9.21	36.04	0.0010
Q8TAK6	60	32.76	40.36	0.0010
Q8TAP6	5	37.28	32.55	0.7403
Q8TAP8	18	27.01	48.76	0.0010
Q8TAT2	58	17.74	31.13	0.0010
Q8TAU0	35	33.46	41.46	0.0040
Q8TAV0	19	15.67	38.74	0.0010
Q8TAY7	45	24.52	36.86	0.0010
Q8TB03	45	21.73	27.73	0.0010
Q8TB05	27	10.17	35.57	0.0010
Q8TB22	2	15.21	17.28	0.4086
Q8TB24	11	10.66	37.20	0.0010
Q8TB40	2	9.25	11.90	0.2967
Q8TB52	5	10.73	34.49	0.0010
Q8TB61	1	0.00	0.00	0.0010
Q8TB68	39	30.80	43.10	0.0010
Q8TB96	14	29.16	32.36	0.3277
Q8TBB5	7	5.60	25.21	0.0010
Q8TBC3	41	42.50	37.29	0.9790
Q8TBF2	47	17.64	20.15	0.0010
Q8TBF8	3	4.06	107.01	0.0010
Q8TBJ4	2	2.76	14.62	0.0100
Q8TBM8	11	8.94	35.58	0.0010
Q8TBR7	21	16.65	24.56	0.0010
Q8TBY0	45	23.06	35.20	0.0010
Q8TBY9	1	0.00	0.00	0.0010
Q8TC26	29	23.79	26.21	0.1449
Q8TC76	1	0.00	0.00	0.0010
Q8TC90	1	0.00	0.00	0.0010
Q8TC92	6	31.44	46.36	0.0390
Q8TCA0	1	0.00	0.00	0.0010
Q8TCJ0	36	20.38	30.42	0.0010
Q8TCN5	1	0.00	0.00	0.0010
Q8TCP9	2	3.26	17.99	0.0080
Q8TCQ1	4	26.61	29.52	0.3636
Q8TCT0	42	18.25	32.33	0.0010
Q8TCT1	87	23.73	24.12	0.2787
Q8TCT6	103	25.37	28.44	0.0010
Q8TCY9	14	24.00	35.30	0.0010
Q8TCZ2	8	6.28	37.89	0.0010
Q8TD16	39	99.05	102.42	0.3776
Q8TD22	4	15.27	22.66	0.0679
Q8TD26	134	36.95	49.11	0.0010
Q8TD35	85	33.78	36.50	0.0010
Q8TD55	2	3.14	22.23	0.0160
Q8TDB4	2	2.29	30.07	0.0040
Q8TDB6	6	9.72	41.10	0.0010
Q8TDC0	1	0.00	0.00	0.0010
Q8TDI8	3	3.74	31.42	0.0010
Q8TDL5	1	0.00	0.00	0.0010
Q8TDM0	10	6.73	63.42	0.0010
Q8TDM6	100	51.08	67.71	0.0010
Q8TDN4	16	36.78	32.69	0.8222
Q8TDR0	15	11.58	51.69	0.0010
Q8TDV5	11	23.52	27.34	0.1419
Q8TDW4	1	0.00	0.00	0.0010
Q8TDY2	7	48.42	65.79	0.0460
Q8TDY4	47	41.40	53.47	0.0010
Q8TDY8	91	24.55	59.90	0.0010
Q8TE04	5	15.04	23.33	0.0300
Q8TE12	4	23.95	29.35	0.2438
Q8TE68	40	35.46	43.97	0.0010
Q8TEA7	4	17.92	33.32	0.0290
Q8TEB9	4	4.80	21.60	0.0010
Q8TED4	4	21.95	22.44	0.4845
Q8TED9	5	22.62	34.58	0.0390
Q8TEE9	12	23.59	28.49	0.0769
Q8TEJ3	49	27.18	36.55	0.0010
Q8TEK3	177	30.39	47.87	0.0010
Q8TEL6	16	17.19	38.53	0.0010
Q8TEM1	7	25.06	63.56	0.0010
Q8TEP8	3	26.37	36.56	0.1558
Q8TEQ0	3	4.05	30.57	0.0010
Q8TEQ8	5	29.41	35.23	0.2308
Q8TER0	114	40.24	61.81	0.0010
Q8TER5	3	38.23	39.46	0.4535
Q8TES7	6	102.64	102.81	0.4905
Q8TEW0	28	16.42	47.74	0.0010
Q8TEW6	1	0.00	0.00	0.0010
Q8TEW8	5	4.90	34.82	0.0010
Q8TEY7	28	27.64	40.18	0.0010
Q8TEZ7	7	8.95	24.94	0.0010
Q8TF01	3	3.99	36.43	0.0010
Q8TF05	37	27.22	42.80	0.0010
Q8TF21	135	63.60	71.91	0.0030
Q8TF30	108	29.80	54.18	0.0010
Q8TF40	16	15.77	33.05	0.0010
Q8TF44	13	24.73	38.67	0.0060
Q8TF61	86	61.84	53.27	0.9880
Q8WTR4	6	25.71	33.75	0.1309
Q8WTU0	2	3.83	20.72	0.0330
Q8WTW3	4	33.66	48.05	0.1548
Q8WU17	5	21.70	36.18	0.0310
Q8WU20	11	12.46	35.46	0.0010
Q8WU67	9	24.65	28.27	0.3077
Q8WU76	7	14.43	29.29	0.0010
Q8WU79	14	16.11	39.58	0.0010
Q8WU90	17	46.16	49.92	0.1718
Q8WUA4	49	24.46	31.67	0.0010
Q8WUB8	9	17.57	37.23	0.0010
Q8WUD4	2	3.12	32.42	0.0380
Q8WUD6	22	27.66	26.18	0.8352
Q8WUE5	38	13.77	26.26	0.0010
Q8WUF5	37	17.93	40.29	0.0010
Q8WUF8	2	2.69	16.01	0.0130
Q8WUG5	15	18.80	28.81	0.0010
Q8WUH2	2	25.74	35.12	0.3806
Q8WUJ3	8	35.30	43.74	0.0889
Q8WUQ7	120	60.20	60.70	0.3776
Q8WUU4	18	17.86	33.34	0.0010
Q8WUU5	6	16.79	30.36	0.0450
Q8WUX9	26	17.24	38.68	0.0010
Q8WUY1	104	18.91	25.49	0.0010
Q8WUY8	60	18.42	24.92	0.0010
Q8WUY9	2	2.55	25.18	0.0010
Q8WUZ0	16	14.75	42.39	0.0010
Q8WV24	8	19.45	42.24	0.0090
Q8WV28	6	6.26	37.72	0.0010
Q8WV48	9	6.55	48.98	0.0010
Q8WV83	2	12.19	17.33	0.2907
Q8WV99	1	0.00	0.00	0.0010
Q8WVB3	2	13.54	16.56	0.3776
Q8WVC0	7	9.00	47.96	0.0010
Q8WVD3	27	17.29	26.31	0.0010
Q8WVE7	2	2.63	11.82	0.0090
Q8WVF1	15	21.98	28.25	0.0420
Q8WVI0	8	16.59	20.65	0.0599
Q8WVK2	14	31.14	37.62	0.0490
Q8WVP7	5	14.67	28.68	0.0100
Q8WVR3	63	23.68	41.93	0.0010
Q8WVT3	1	0.00	0.00	0.0010
Q8WVV4	1	0.00	0.00	0.0010
Q8WVX3	3	4.70	25.90	0.0040
Q8WVX9	38	24.52	33.60	0.0010
Q8WVZ1	6	19.33	23.78	0.1648
Q8WW14	1	0.00	0.00	0.0010
Q8WWI5	3	27.94	28.51	0.4805
Q8WWL2	42	17.40	44.79	0.0010
Q8WWN8	23	39.96	49.98	0.0010
Q8WWN9	12	28.79	34.98	0.1718
Q8WWQ0	214	58.29	57.90	0.5784
Q8WWQ8	1	0.00	0.00	0.0010
Q8WWW8	39	17.29	43.44	0.0010
Q8WWZ3	5	8.39	30.20	0.0010
Q8WWZ4	4	31.15	42.72	0.1618
Q8WXA3	17	22.42	92.10	0.0010
Q8WXA9	8	43.45	44.71	0.4466
Q8WXC6	4	9.90	19.76	0.0400
Q8WXD9	109	36.02	45.00	0.0010
Q8WXE0	17	18.23	41.39	0.0010
Q8WXF0	4	13.46	27.29	0.0779
Q8WXF8	53	25.82	28.35	0.0110
Q8WXG6	3	39.67	31.98	0.7852
Q8WXH2	47	18.91	35.39	0.0010
Q8WXI2	45	31.13	41.06	0.0010
Q8WXI9	28	40.62	44.50	0.1379
Q8WXS3	9	8.76	43.92	0.0010
Q8WY41	55	34.10	41.46	0.0050
Q8WY54	90	27.66	29.94	0.0440
Q8WY91	27	25.94	38.85	0.0010
Q8WY98	4	15.40	23.50	0.1748
Q8WYK1	12	23.70	50.44	0.0010
Q8WYL5	13	16.19	32.26	0.0010
Q8WYN3	27	19.05	36.94	0.0010
Q8WYQ3	6	26.35	38.56	0.0879
Q8WYQ5	53	42.75	52.08	0.0020
Q8WYR1	51	29.75	35.20	0.0020
Q8WZ19	37	42.25	38.97	0.9301
Q8WZ59	1	0.00	0.00	0.0010
Q8WZ64	6	17.42	42.91	0.0010
Q8WZ71	98	34.82	36.78	0.0679
Q8WZ73	1	0.00	0.00	0.0010
Q8WZ74	2	2.78	31.51	0.0050
Q8WZA9	51	33.70	41.38	0.0010
Q92481	46	20.14	34.02	0.0010
Q92502	30	25.23	34.42	0.0010
Q92504	2	3.19	14.96	0.0260
Q92521	1	0.00	0.00	0.0010
Q92529	24	21.89	34.45	0.0010
Q92544	41	30.12	38.16	0.0010
Q92545	10	44.33	55.43	0.0679
Q92547	23	40.36	52.05	0.0020
Q92551	76	18.62	26.85	0.0010
Q92561	80	27.03	31.43	0.0020
Q92562	29	24.42	38.07	0.0010
Q92563	8	43.32	41.37	0.6084
Q92574	8	66.70	82.11	0.2068
Q92575	9	7.25	62.60	0.0010
Q92604	21	15.04	26.85	0.0010
Q92609	1	0.00	0.00	0.0010
Q92610	5	11.06	39.27	0.0010
Q92616	93	59.25	81.32	0.0010
Q92619	135	50.21	54.42	0.0340
Q92620	62	29.18	43.06	0.0010
Q92621	8	36.39	57.48	0.0100
Q92622	5	28.49	37.33	0.0779
Q92623	13	15.01	22.73	0.0040
Q92624	57	24.30	34.04	0.0010
Q92625	66	34.69	43.44	0.0010
Q92667	1	0.00	0.00	0.0010
Q92673	15	39.71	57.93	0.0010
Q92674	8	27.61	37.75	0.0430
Q92685	1	0.00	0.00	0.0010
Q92733	22	35.61	49.15	0.0010
Q92738	6	20.47	25.36	0.1439
Q92747	33	23.66	25.76	0.0739
Q92750	3	4.07	31.61	0.0010
Q92752	24	19.49	74.96	0.0010
Q92754	39	21.87	34.93	0.0010
Q92765	8	37.59	30.37	0.8641
Q92783	2	32.31	20.06	0.9111
Q92784	14	17.95	33.78	0.0010
Q92785	65	25.47	39.75	0.0010
Q92786	47	25.93	42.13	0.0010
Q92791	47	29.37	31.94	0.0649
Q92793	250	48.00	48.28	0.3946
Q92797	79	41.40	53.44	0.0010
Q92817	10	34.96	60.08	0.0010
Q92819	58	18.14	32.40	0.0010
Q92823	11	32.57	52.28	0.0020
Q92824	124	29.19	65.14	0.0010
Q92832	1	0.00	0.00	0.0010
Q92833	130	29.66	39.06	0.0010
Q92837	24	19.83	48.14	0.0010
Q92839	30	28.03	31.82	0.0290
Q92844	2	3.86	22.73	0.0210
Q92845	20	41.13	46.85	0.0709
Q92858	10	30.56	43.77	0.0230
Q92870	6	23.33	36.05	0.0350
Q92878	67	32.94	74.69	0.0010
Q92886	23	25.62	43.75	0.0010
Q92896	74	65.38	62.38	0.8402
Q92902	1	0.00	0.00	0.0010
Q92903	3	6.24	22.67	0.0060
Q92911	28	21.67	28.99	0.0010
Q92917	8	11.90	39.49	0.0010
Q92932	26	33.97	42.12	0.0040
Q92934	23	19.24	36.63	0.0010
Q92945	94	43.84	51.14	0.0010
Q92949	12	10.21	35.70	0.0010
Q92959	2	12.16	17.57	0.2867
Q92966	5	23.38	28.30	0.1868
Q92985	52	19.97	30.95	0.0010
Q92997	28	19.85	38.25	0.0010
Q93008	508	60.83	66.92	0.0010
Q93033	2	27.77	33.96	0.3706
Q93038	34	13.25	46.36	0.0010
Q93074	559	54.01	65.52	0.0010
Q93100	2	2.88	21.38	0.0070
Q969E2	2	3.72	13.12	0.0410
Q969E4	1	0.00	0.00	0.0010
Q969F2	1	0.00	0.00	0.0010
Q969F9	7	6.47	49.29	0.0010
Q969G3	36	32.87	57.95	0.0010
Q969G5	22	31.93	59.41	0.0010
Q969G9	1	0.00	0.00	0.0010
Q969H4	2	14.31	20.06	0.2787
Q969I6	8	17.73	24.29	0.0170
Q969K3	8	19.03	32.24	0.0100
Q969K4	5	24.14	29.31	0.1668
Q969K7	1	0.00	0.00	0.0010
Q969N2	4	22.45	29.92	0.2947
Q969P5	8	27.58	27.80	0.4845
Q969Q6	3	16.02	26.57	0.1159
Q969S0	7	19.98	22.85	0.1678
Q969S6	48	21.16	21.78	0.2388
Q969V4	1	0.00	0.00	0.0010
Q969V5	11	8.24	47.59	0.0010
Q969V6	2	32.61	27.80	0.6523
Q969W3	4	31.78	39.59	0.2098
Q969W9	2	2.94	24.81	0.0120
Q969X1	1	0.00	0.00	0.0010
Q969X5	5	23.78	33.22	0.1698
Q969X6	4	13.01	26.66	0.0100
Q969Z0	1	0.00	0.00	0.0010
Q96A11	82	24.83	33.34	0.0010
Q96A19	93	55.37	114.10	0.0010
Q96A29	6	13.82	22.11	0.0070
Q96A37	14	23.22	28.41	0.0070
Q96A46	50	20.66	26.57	0.0010
Q96A49	3	4.03	26.47	0.0010
Q96A59	3	4.06	22.63	0.0010
Q96A65	3	50.00	52.82	0.5435
Q96A83	8	18.98	50.08	0.0010
Q96A98	3	26.37	22.66	0.6613
Q96AA3	3	3.34	22.78	0.0010
Q96AA8	25	47.50	66.19	0.0020
Q96AD5	36	20.41	28.14	0.0010
Q96AE4	15	34.41	48.25	0.0070
Q96AE7	6	34.72	45.50	0.1009
Q96AG3	3	9.64	19.23	0.0270
Q96AM1	3	27.01	19.49	0.8891
Q96AN5	12	28.84	33.20	0.1768
Q96AQ1	2	2.88	20.83	0.0120
Q96AQ9	3	4.05	26.98	0.0010
Q96AW1	16	17.66	45.17	0.0010
Q96AY4	52	79.83	79.57	0.5215
Q96B18	71	29.49	51.79	0.0010
Q96B45	3	3.73	35.60	0.0010
Q96B97	46	27.83	45.64	0.0010
Q96BD0	3	29.52	22.95	0.8072
Q96BF6	132	22.73	30.00	0.0010
Q96BH1	2	2.79	19.00	0.0190
Q96BI1	9	17.66	24.08	0.0110
Q96BM1	204	26.53	28.02	0.0010
Q96BN2	1	0.00	0.00	0.0010
Q96BN6	2	2.65	24.51	0.0040
Q96BQ3	57	23.82	63.38	0.0010
Q96BR9	15	21.15	29.03	0.0040
Q96BT3	10	7.03	39.65	0.0010
Q96BY2	1	0.00	0.00	0.0010
Q96BY6	15	52.89	67.10	0.0110
Q96BY7	6	41.98	57.66	0.0989
Q96BZ4	9	22.02	26.86	0.1249
Q96BZ8	1	0.00	0.00	0.0010
Q96C00	9	15.59	31.87	0.0020
Q96C01	2	2.70	13.91	0.0180
Q96C12	64	46.10	57.33	0.0010
Q96C34	55	24.17	45.54	0.0010
Q96C45	3	4.55	36.24	0.0010
Q96C57	5	29.04	40.70	0.0589
Q96C74	2	2.82	14.45	0.0090
Q96CB8	3	4.34	27.31	0.0010
Q96CC6	21	41.23	38.01	0.8671
Q96CD0	45	29.86	29.33	0.6484
Q96CK0	56	39.24	38.03	0.8002
Q96CN5	40	100.98	116.58	0.1379
Q96CN9	2	2.77	56.99	0.0020
Q96CP7	24	11.77	22.67	0.0010
Q96CQ1	16	12.70	26.74	0.0010
Q96CS2	1	0.00	0.00	0.0010
Q96CS3	36	69.05	64.07	0.8541
Q96CT2	114	36.92	41.53	0.0010
Q96CW6	10	11.93	40.03	0.0010
Q96D09	19	23.27	32.63	0.0020
Q96D15	30	20.18	29.63	0.0010
Q96D71	23	11.49	38.08	0.0010
Q96DB2	33	15.04	23.40	0.0010
Q96DC7	7	8.56	30.42	0.0010
Q96DD7	20	22.41	47.92	0.0010
Q96DM3	12	35.90	43.01	0.1309
Q96DN2	17	53.56	67.25	0.0280
Q96DN5	13	9.36	81.53	0.0010
Q96DX7	7	7.45	39.47	0.0010
Q96DY2	2	2.75	62.40	0.0050
Q96DZ1	2	2.99	16.56	0.0120
Q96DZ5	114	25.08	37.91	0.0010
Q96E09	4	4.55	36.61	0.0010
Q96E35	26	14.41	22.88	0.0010
Q96E52	1	0.00	0.00	0.0010
Q96EC8	4	14.90	19.40	0.2657
Q96ED9	34	54.35	91.62	0.0010
Q96EE3	24	15.87	25.20	0.0010
Q96EE4	2	2.65	20.73	0.0050
Q96EI5	4	4.55	40.22	0.0010
Q96EK2	26	26.60	55.65	0.0010
Q96EK4	95	27.72	41.39	0.0010
Q96EK7	1	0.00	0.00	0.0010
Q96EK9	8	14.80	29.73	0.0050
Q96EN8	13	8.16	36.22	0.0010
Q96EN9	43	16.37	25.36	0.0010
Q96EP9	15	20.57	24.99	0.0509
Q96EQ0	6	31.16	35.96	0.2458
Q96ER3	1	0.00	0.00	0.0010
Q96ER9	2	2.73	28.89	0.0090
Q96ES6	24	21.29	27.03	0.0010
Q96EU6	12	24.78	40.76	0.0030
Q96EX2	8	16.23	27.96	0.0050
Q96EZ8	18	13.27	38.16	0.0010
Q96F25	1	0.00	0.00	0.0010
Q96F85	6	17.24	17.71	0.4346
Q96FC7	2	7.40	16.84	0.1239
Q96FE7	19	15.66	40.35	0.0010
Q96FF9	4	10.24	37.54	0.0010
Q96FH0	10	29.22	46.07	0.0150
Q96FM1	12	25.98	27.68	0.2927
Q96FS4	238	32.39	40.77	0.0010
Q96FV2	1	0.00	0.00	0.0010
Q96FX8	4	6.63	20.29	0.0030
Q96FZ5	9	8.66	19.57	0.0010
Q96G03	12	15.70	29.55	0.0010
Q96G23	26	17.34	30.34	0.0010
Q96G27	7	5.90	47.80	0.0010
Q96G74	147	46.52	48.12	0.1868
Q96G75	5	30.66	37.41	0.2388
Q96GC9	16	13.74	31.97	0.0010
Q96GF1	1	0.00	0.00	0.0010
Q96GI7	37	21.02	33.75	0.0010
Q96GL9	3	4.06	24.85	0.0010
Q96GM1	44	16.29	33.68	0.0010
Q96GN5	4	4.08	29.71	0.0010
Q96GQ5	9	35.01	30.52	0.8821
Q96GR2	13	20.36	30.83	0.0010
Q96GS4	20	66.74	62.10	0.7942
Q96GU1	5	5.88	38.02	0.0010
Q96GW7	33	34.11	38.90	0.0130
Q96GX2	11	11.78	26.44	0.0010
Q96GX5	2	3.74	13.74	0.0240
Q96GX8	1	0.00	0.00	0.0010
Q96GY0	1	0.00	0.00	0.0010
Q96H12	2	6.31	23.71	0.0989
Q96H72	11	16.57	24.01	0.0040
Q96H78	7	17.61	22.69	0.0699
Q96HA4	2	2.51	19.43	0.0080
Q96HA7	49	22.57	47.55	0.0010
Q96HA9	4	10.92	20.04	0.0150
Q96HB5	8	17.95	43.00	0.0010
Q96HC4	1	0.00	0.00	0.0010
Q96HE8	6	61.83	28.20	1.0000
Q96HG1	28	17.96	27.20	0.0010
Q96HI0	23	16.79	28.81	0.0010
Q96HJ3	1	0.00	0.00	0.0010
Q96HJ9	3	4.16	19.92	0.0040
Q96HM7	1	0.00	0.00	0.0010
Q96HP0	15	65.24	64.80	0.5035
