enst_id	length	syn_prob	syn_count	mis_prob	mis_count	syn_exp	mis_exp
ENST00000209873	546	1.674e-5	120	4.585e-5	295	105.38421711120647	287.21925701758335
ENST00000209875	191	4.677e-6	34	1.29e-5	29	30.03292592636882	81.39773297377992
ENST00000209884	609	1.584e-5	124	5.051e-5	166	99.76238489149713	316.32785495518954
ENST00000209929	535	1.376e-5	88	3.915e-5	261	86.7697059837244	245.3678393819693
ENST00000210060	369	1.809e-5	116	3.717e-5	236	113.81696544077052	232.99980849860873
ENST00000210187	256	1.501e-5	74	2.927e-5	143	94.57780628887629	183.65261457004888
ENST00000210313	504	1.568e-5	96	3.84e-5	256	98.76294805243768	240.68297919887817
ENST00000210444	359	1.353e-5	85	3.119e-5	191	85.33301552757646	195.64585663876215
ENST00000210633	843	2.83e-5	190	7.833e-5	454	177.59352873325102	490.1049353466497
ENST00000211076	242	1.458e-5	109	2.47e-5	210	91.89181978390404	155.10619985441363
ENST00000211122	222	5.607e-6	50	1.583e-5	134	35.84215255340181	99.69992008905591
ENST00000211287	365	1.603e-5	87	3.505e-5	195	100.94921613788021	219.75727038107112
ENST00000211314	99	2.985e-6	15	7.966e-6	42	19.463881353315237	50.57759944928443
ENST00000211413	306	2.17e-5	43	3.725e-5	58	136.3667591220491	233.49952691813843
ENST00000211936	751	1.675e-5	119	5.017e-5	251	105.4466819136477	314.20405167218826
ENST00000211998	1134	3.629e-5	211	9.796e-5	430	227.5029058837818	612.7233425387548
ENST00000212015	747	2.911e-5	132	6.367e-5	243	182.65317773098946	398.5315349678285
ENST00000212355	851	2.608e-5	195	6.211e-5	374	163.7263425913013	388.7870257869989
ENST00000214869	227	1.297e-5	66	2.482e-5	121	81.83498659086843	155.8557774837082
ENST00000215057	734	3.908e-5	232	9.341e-5	491	244.9305857648808	584.3018574280019
ENST00000215061	264	1.274e-5	75	2.86e-5	157	80.39829613472048	179.46747280648748
ENST00000215071	350	1.672e-5	82	3.803e-5	173	105.25928750632404	238.37178150855323
ENST00000215095	288	1.226e-5	70	2.938e-5	66	77.39998561754216	184.33972739690225
ENST00000215115	217	8.473e-6	49	2.33e-5	107	53.74456493305403	146.36112751264352
ENST00000215368	213	1.75e-5	59	3.057e-5	73	110.13154209673881	191.77303888740684
ENST00000215375	168	1.263e-5	48	2.189e-5	80	79.7111833078671	137.5535903684322
ENST00000215479	192	4.999e-6	13	1.394e-5	34	32.04429256497594	87.89407242766627
ENST00000215530	170	1.217e-5	44	2.863e-5	120	76.83780239557123	179.65486721381112
ENST00000215531	130	4.934e-6	23	1.025e-5	55	31.63827134910804	64.84456032685794
ENST00000215555	246	1.282e-5	83	2.618e-5	137	80.8980145542502	164.35099061571344
ENST00000215565	137	6.738e-6	37	1.723e-5	87	42.90692170950322	108.444992430826
ENST00000215567	308	1.41e-5	94	3.046e-5	105	88.89350926672572	191.08592606055345
ENST00000215570	95	5.68e-6	32	1.175e-5	63	36.29814561122268	74.21428069304018
ENST00000215574	236	1.598e-5	92	2.685e-5	83	100.63689212567414	168.53613237927485
ENST00000215582	679	3.09e-5	227	7.104e-5	527	193.8343773679669	444.56809436700394
ENST00000215587	204	9.548e-6	82	2.169e-5	127	60.459531195484644	136.30429431960792
ENST00000215631	160	1.005e-5	43	1.86e-5	62	63.59526427803364	117.00267036527248
ENST00000215637	382	2.501e-5	95	4.367e-5	159	157.04260873009127	273.60193008539846
ENST00000215659	367	2.135e-5	125	4.162e-5	221	134.1804910366066	260.7966455849494
ENST00000215727	499	1.802e-5	132	4.156e-5	293	113.379711823682	260.4218567703021
ENST00000215730	258	1.119e-5	43	2.495e-5	172	70.71625175633216	156.667819915444
ENST00000215739	840	4.267e-5	265	9.014e-5	480	267.355449841277	563.8758670297246
ENST00000215742	309	1.275e-5	100	3.396e-5	171	80.4607609371617	212.9486069149787
ENST00000215743	488	2.432e-5	119	5.23e-5	269	152.73253736164745	327.509054592167
ENST00000215754	115	9.325e-6	38	1.53e-5	74	59.066566101045545	96.3892855596715
ENST00000215770	134	8.381e-6	10	1.559e-5	20	53.16988875059485	98.20076483046677
ENST00000215781	252	1.006e-5	63	2.411e-5	150	63.65772908047485	151.42077651038196
ENST00000215793	793	2.675e-5	180	6.829e-5	199	167.9114843548627	427.3902736956698
ENST00000215794	372	1.188e-5	79	2.87e-5	158	75.02632312477598	180.09212083089963
ENST00000215812	400	1.427e-5	88	3.519e-5	228	89.95541090822637	220.63177761524815
ENST00000215829	126	4.011e-6	27	1.231e-5	21	25.872770083783898	77.71230962974823
ENST00000215832	360	1.329e-5	76	3.006e-5	48	83.8338602689873	188.58733396290486
ENST00000215838	427	1.389e-5	154	3.317e-5	319	87.58174841546021	208.01388752212276
ENST00000215855	211	9.452e-6	60	2.398e-5	149	59.85986909204898	150.60873407864614
ENST00000215862	970	3.203e-5	209	8.751e-5	361	200.89290004382423	547.447623987685
ENST00000215882	311	1.878e-5	85	3.725e-5	124	118.12703680921433	233.49952691813843
ENST00000215885	509	1.799e-5	140	4.696e-5	305	113.19231741635835	294.1528500885582
ENST00000215886	132	5.044e-6	35	1.041e-5	80	32.32538417596141	65.84399716591739
ENST00000215904	296	2.606e-5	49	4.704e-5	82	163.60141298641886	294.65256850808794
ENST00000215906	369	1.742e-5	134	3.853e-5	168	109.6318236772091	241.49502163061396
ENST00000215909	135	6.5e-6	37	1.326e-5	72	41.420259411402306	83.64646586166366
ENST00000215912	263	1.283e-5	64	2.668e-5	113	80.96047935669142	167.47423073777418
ENST00000215917	339	1.3e-5	54	3.098e-5	167	82.02238099819206	194.33409578749664
ENST00000215939	252	1.095e-5	69	2.686e-5	152	69.21709649774299	168.59859718171606
ENST00000215941	300	1.784e-5	72	3.536e-5	112	112.25534537974012	221.69367925674882
ENST00000215957	863	3.674e-5	201	8.307e-5	440	230.31382199363648	519.7132517037857
ENST00000215980	180	8.051e-6	53	1.627e-5	85	51.108550270034755	102.44837139646937
ENST00000216024	340	8.958e-6	67	2.613e-5	138	56.77410785145295	164.03866660350735
ENST00000216027	235	7.818e-6	52	1.998e-5	122	49.65312037315445	125.62281310216012
ENST00000216034	142	7.433e-6	36	1.338e-5	57	47.248225479167665	84.39604349095823
ENST00000216036	348	1.432e-5	98	3.104e-5	223	90.26773492043245	194.70888460214394
ENST00000216037	261	1.14e-5	40	2.433e-5	95	72.02801260759766	152.79500216408866
ENST00000216038	505	1.381e-5	123	3.966e-5	210	87.08202999593048	248.55354430647128
ENST00000216039	202	6.793e-6	63	1.652e-5	64	43.250478122929906	104.00999145749975
ENST00000216044	669	2.922e-5	140	6.705e-5	202	183.34029055784282	419.6446381929592
ENST00000216061	966	4.27e-5	273	8.854e-5	524	267.54284424860066	553.8814986391302
ENST00000216068	105	4.701e-6	21	9.547e-6	52	30.182841452227734	60.45328471524052
ENST00000216071	290	8.302e-6	69	2.152e-5	166	52.676416811309245	135.24239267810725
ENST00000216075	285	1.294e-5	106	2.785e-5	198	81.64759218354477	174.78261262339635
ENST00000216085	386	1.703e-5	100	3.357e-5	193	107.19569638200173	210.5124796197713
ENST00000216099	386	1.258e-5	94	3.49e-5	277	79.39885929566104	218.82029834445294
ENST00000216101	203	1.775e-5	45	3.388e-5	70	111.6931621577692	212.448888495449
ENST00000216106	601	1.644e-5	110	4.126e-5	245	103.51027303797002	258.54791269706567
ENST00000216115	160	7.646e-6	43	1.396e-5	95	48.578725771165544	88.01900203254871
ENST00000216117	288	1.046e-5	83	2.68e-5	186	66.15632117812345	168.22380836706878
ENST00000216121	284	1.072e-5	56	2.666e-5	89	67.78040604159506	167.34930113289175
ENST00000216122	734	3.084e-5	209	7.659e-5	395	193.45958855331966	479.23605972187823
ENST00000216124	509	2.438e-5	151	5.05e-5	294	153.10732617629475	316.26539015274835
ENST00000216127	266	1.394e-5	85	3.035e-5	126	87.89407242766627	190.39881323370008
ENST00000216129	644	3.543e-5	209	7.173e-5	429	222.1309328738373	448.8781657354478
ENST00000216133	251	1.305e-5	76	2.887e-5	105	82.33470501039814	181.15402247240027
ENST00000216139	421	1.762e-5	130	4.058e-5	216	110.8811197260334	254.30030613106305
ENST00000216144	215	1.041e-5	57	2.235e-5	85	65.84399716591739	140.4269712807281
ENST00000216146	403	1.297e-5	124	3.752e-5	177	81.83498659086843	235.18607658405125
ENST00000216160	504	2.464e-5	147	4.981e-5	229	154.73141103976633	311.9553187843045
ENST00000216177	429	2.157e-5	106	4.28e-5	238	135.5547166903133	268.1674922730128
ENST00000216180	481	2.119e-5	126	4.406e-5	296	133.18105419754716	276.0380573806059
ENST00000216181	1960	8.705e-5	609	1.911e-4	804	544.5742430753892	1194.5205124762313
ENST00000216185	166	5.448e-6	46	1.291e-5	78	34.84896219458649	81.46019777622114
ENST00000216190	548	1.733e-5	129	4.923e-5	154	109.06964045523816	308.332360242714
ENST00000216194	498	1.57e-5	89	4.604e-5	234	98.8878776573201	288.4060882639664
ENST00000216200	110	4.595e-6	23	8.555e-6	59	29.520714546350852	54.256776313071995
ENST00000216211	287	1.318e-5	75	2.512e-5	178	83.14674744213393	157.72972155694464
ENST00000216214	357	1.461e-5	100	3.213e-5	173	92.07921419122769	201.51754806823635
ENST00000216218	369	9.348e-6	68	2.961e-5	157	59.21023514666034	185.7764178530502
ENST00000216223	551	2.138e-5	143	4.447e-5	279	134.36788544393022	278.5991142806957
ENST00000216225	108	4.188e-6	25	1e-5	10	26.978397086993404	63.28294026582756
ENST00000216237	705	2.749e-5	178	6.361e-5	313	172.5338797355126	398.1567461531812
ENST00000216241	762	4.518e-5	137	9.099e-5	283	283.0341152540219	569.1853752372278
ENST00000216252	110	2.859e-6	25	9.148e-6	4	18.67682484255593	57.96093909783604
ENST00000216254	780	3.13e-5	205	6.986e-5	293	196.33296946561555	437.1972476789406
ENST00000216259	262	1.25e-5	74	2.704e-5	132	78.89914087613133	169.7229636256579
ENST00000216264	537	2.615e-5	133	5.422e-5	269	164.16359620838978	339.5022966608803
ENST00000216267	1058	5.441e-5	376	1.14e-4	502	340.6891279072634	712.9168856544636
ENST00000216268	1171	5.515e-5	393	1.103e-4	566	345.3115232879133	689.804908751214
ENST00000216271	669	3.205e-5	223	6.326e-5	397	201.01782964870665	395.97047806773867
ENST00000216274	518	2.1e-5	118	4.447e-5	293	131.99422295116406	278.5991142806957
ENST00000216277	745	1.868e-5	132	5.148e-5	183	117.50238878480219	322.3869407919874
ENST00000216286	1375	5.386e-5	376	1.227e-4	831	337.2535637729966	767.2612637783207
ENST00000216294	368	9.544e-6	70	2.6e-5	181	60.43454527450816	163.22662417177156
ENST00000216297	1047	2.725e-5	201	7.918e-5	228	171.03472447692346	495.41444355415297
ENST00000216330	224	6.52e-6	43	1.62e-5	102	41.54518901628474	102.01111777938087
ENST00000216336	255	9.335e-6	65	2.439e-5	128	59.12903090348676	153.16979097873593
ENST00000216338	246	7.389e-6	68	1.87e-5	156	46.97338034842632	117.62731838968462
ENST00000216341	247	8.016e-6	70	2.068e-5	156	50.88992346149051	129.99534927304518
ENST00000216361	615	1.968e-5	120	4.796e-5	261	123.74886902892369	300.3993303326797
ENST00000216366	159	3.535e-6	30	1.146e-5	83	22.899445487582064	72.40280142224496
ENST00000216367	527	1.379e-5	93	3.883e-5	224	86.95710039104806	243.36896570385042
ENST00000216373	1332	3.223e-5	234	9.691e-5	500	202.14219609264853	606.1645382824272
ENST00000216392	847	2.795e-5	183	7.045e-5	469	175.4072606478085	440.88267102297226
ENST00000216410	184	3.99e-6	35	1.127e-5	53	25.741593998657347	71.21597017586187
ENST00000216416	144	4.952e-6	20	1.078e-5	34	31.750707993502232	68.15519485624233
ENST00000216420	332	9.159e-6	59	2.231e-5	157	58.029650380521375	140.17711207096323
ENST00000216442	247	6.33e-6	44	1.936e-5	90	40.35835776990166	121.74999535080481
ENST00000216445	296	6.583e-6	61	2.004e-5	148	41.938717271664395	125.99760191680744
ENST00000216446	353	1.246e-5	84	3.122e-5	164	78.64928166636645	195.83325104608582
ENST00000216452	188	7.205e-6	29	1.706e-5	66	45.82402798350796	107.38309078932535
ENST00000216455	255	6.893e-6	46	1.832e-5	71	43.87512614734206	115.25365589691846
ENST00000216465	216	7.388e-6	54	1.789e-5	118	46.9671338681822	112.5676693919462
ENST00000216468	325	1.112e-5	56	2.813e-5	145	70.27899813924365	176.53162709175038
ENST00000216471	674	1.883e-5	121	4.62e-5	341	118.43936082142042	289.40552510302587
ENST00000216479	338	1.052e-5	63	2.714e-5	113	66.53110999277074	170.3476116500701
ENST00000216484	562	1.904e-5	129	4.791e-5	205	119.75112167268593	300.0870063204736
ENST00000216487	985	4.745e-5	299	9.868e-5	558	297.21362540817773	617.2208083145222
ENST00000216489	389	1.402e-5	79	3.469e-5	226	88.393790847196	217.50853749318742
ENST00000216492	457	1.735e-5	105	4.124e-5	221	109.1945700601206	258.42298309218324
ENST00000216500	339	1.007e-5	73	2.566e-5	173	63.720193882916064	161.10282088877028
ENST00000216513	781	3.498e-5	168	7.027e-5	329	219.32001676398264	439.7583045790304
ENST00000216540	349	1.004e-5	90	2.587e-5	274	63.53279947559242	162.41458174003577
ENST00000216554	431	1.145e-5	120	3.306e-5	171	72.34033661980375	207.32677469526936
ENST00000216602	252	1.346e-5	69	2.871e-5	137	84.89576191048796	180.15458563334084
ENST00000216605	935	3.082e-5	197	7.365e-5	389	193.3346589484372	460.8714078041611
ENST00000216629	353	1.228e-5	91	3.068e-5	218	77.52491522242458	192.46015171426018
ENST00000216639	396	8.998e-6	63	2.915e-5	158	57.02396706121781	182.9030369407543
ENST00000216714	318	1.052e-5	90	2.752e-5	174	66.53110999277074	172.72127414283625
ENST00000216727	306	1.596e-5	79	3.505e-5	91	100.51196252079171	219.75727038107112
ENST00000216733	561	2.209e-5	136	4.938e-5	304	138.8028864172565	309.2693322793322
ENST00000216780	640	2.113e-5	143	6.176e-5	410	132.80626538289985	386.60075770155646
ENST00000216797	317	1.332e-5	104	2.921e-5	137	84.02125467631095	183.27782575540158
ENST00000216802	239	6.347e-6	34	1.738e-5	82	40.46454793405172	109.38196446744423
ENST00000216807	323	9.068e-6	47	2.335e-5	87	57.461220678306326	146.67345152484958
ENST00000216832	717	1.778e-5	153	5.654e-5	342	111.88055656509283	353.99413082724215
ENST00000216862	514	2.057e-5	131	4.731e-5	329	129.30823644619184	296.33911817400076
ENST00000216923	681	3.175e-5	191	6.534e-5	313	199.1438855754702	408.96315697551137
ENST00000216951	474	1.554e-5	93	3.993e-5	217	97.88844081826068	250.24009397238407
ENST00000216962	843	4.342e-5	284	8.89e-5	543	272.0403100243681	556.130231527014
ENST00000216968	238	1.127e-5	63	2.373e-5	127	71.21597017586187	149.04711401761577
ENST00000217026	700	2.665e-5	165	6.131e-5	318	167.28683633045054	383.7898415917017
ENST00000217043	253	9.726e-6	74	2.372e-5	144	61.571404678938265	148.98464921517456
ENST00000217073	614	2.771e-5	166	6.297e-5	304	173.90810538921934	394.1589987969434
ENST00000217086	1053	4.626e-5	330	9.633e-5	545	289.7803139176732	602.5415797408366
ENST00000217109	431	1.604e-5	125	3.795e-5	109	101.01168094032143	237.8720630890235
ENST00000217121	229	7.836e-6	47	1.757e-5	116	49.76555701754863	110.56879571382731
ENST00000217131	303	1.48e-5	78	3.183e-5	147	93.26604543761077	199.64360399499992
ENST00000217133	451	1.934e-5	124	4.306e-5	277	121.62506574592238	269.79157713648436
ENST00000217159	722	3.896e-5	254	7.201e-5	435	244.1810081355862	450.6271802038018
ENST00000217169	298	1.397e-5	100	2.984e-5	193	88.08146683498993	187.21310830919813
ENST00000217173	541	1.854e-5	140	4.227e-5	260	116.62788155062518	264.8568577436284
ENST00000217182	463	2.986e-5	136	5.409e-5	67	187.33803791408056	338.6902542291445
ENST00000217185	134	8.324e-6	152	1.679e-5	259	52.81383937667993	105.69654112341256
ENST00000217188	488	2.752e-5	141	5.51e-5	312	172.72127414283625	344.9991992757072
ENST00000217195	199	9.592e-6	63	1.938e-5	107	60.73437632622599	121.87492495568725
ENST00000217233	358	1.636e-5	106	3.907e-5	242	103.01055461844031	244.86812096243955
ENST00000217244	391	1.105e-5	76	3.286e-5	63	69.84174452215514	206.07747864644506
ENST00000217246	425	1.203e-5	72	3.042e-5	189	75.96329516139421	190.8360668507886
ENST00000217254	469	2.274e-5	141	4.3e-5	219	142.86309857593548	269.4167883218371
ENST00000217260	234	1.017e-5	73	2.507e-5	168	64.34484190732822	157.41739754473858
ENST00000217270	384	1.552e-5	112	3.605e-5	242	97.76351121337825	226.00375062519265
ENST00000217289	677	2.146e-5	144	5.168e-5	312	134.86760386345998	323.6362368408117
ENST00000217305	254	8.371e-6	67	2.112e-5	160	53.10742394815364	132.74380058045867
ENST00000217320	215	7.808e-6	53	1.925e-5	141	49.59065557071323	121.06288252395144
ENST00000217381	505	2.873e-5	131	5.525e-5	219	180.27951523822327	345.9361713123255
ENST00000217386	125	1.02e-5	24	1.659e-5	48	64.53223631465187	104.44724507458824
ENST00000217402	224	1.083e-5	56	2.084e-5	49	68.46751886844841	130.99478611210463
ENST00000217407	481	1.848e-5	126	3.936e-5	271	116.25309273597789	246.67960023323482
ENST00000217420	525	3.727e-5	144	6.319e-5	189	233.62445652302088	395.53322445065015
ENST00000217423	141	5.234e-6	60	1.239e-5	136	33.51221542234449	78.21202804927795
ENST00000217426	432	1.9640000000000002e-005	123	4.268e-5	199	123.49900981915884	267.4179146437182
ENST00000217428	89	2.842e-6	10	7.232e-6	39	18.570634678405863	45.99268295009925
ENST00000217446	435	1.426e-5	105	3.32e-5	197	89.89294610578516	208.20128192944637
ENST00000217455	319	1.38e-5	83	3.139e-5	189	87.01956519348927	196.89515268758646
ENST00000217456	416	1.668e-5	109	3.905e-5	212	105.00942829655918	244.74319135755715
ENST00000217515	289	8.029e-6	56	2.13e-5	97	50.971127704664084	133.86816702440052
ENST00000217652	171	4.184e-6	30	1.241e-5	55	26.953411166016917	78.33695765416039
ENST00000217740	232	9.162e-6	49	2.215e-5	107	58.04838982125374	139.1776752319038
ENST00000217901	393	2.052e-5	90	4.263e-5	105	128.99591243398575	267.1055906315121
ENST00000217909	341	1.423e-5	40	3.195e-5	67	89.7055516984615	200.39318162429447
ENST00000217926	175	7.795e-6	29	2.014e-5	113	49.50945132753966	126.62224994121958
ENST00000217939	2828	1.015e-4	512	2.324e-4	1244	634.8358826029448	1452.5001465584492
ENST00000217958	226	6.51e-6	30	1.572e-5	62	41.482724213843525	99.01280726220254
ENST00000217961	583	2.089e-5	114	4.75e-5	192	131.30711012431073	297.5259494203838
ENST00000217964	577	2.711e-5	121	5.586e-5	134	170.16021724274643	349.74652426123953
ENST00000217971	195	1.21e-5	28	2.213e-5	78	76.40054877848272	139.05274562702135
ENST00000217999	184	9.802e-6	37	2.122e-5	92	62.0461371774915	133.3684486048708
ENST00000218004	197	5.098e-6	23	1.422e-5	35	32.66269410914397	89.643086896020293
ENST00000218006	1108	3.008e-5	183	8.489e-5	428	188.7122635677873	531.0818457480867
ENST00000218008	357	1.093e-5	65	2.866e-5	130	69.09216689286056	179.84226162113475
ENST00000218032	1041	2.929e-5	165	7.525e-5	220	183.7775441749313	470.8657761947555
ENST00000218056	485	2.174e-5	95	5.506e-5	96	136.61661833181398	344.74934006594236
ENST00000218068	102	2.967e-6	10	8.824e-6	33	19.35144470892105	55.93707949874068
ENST00000218075	452	1.378e-5	70	3.528e-5	73	86.89463558860683	221.1939608372191
ENST00000218089	1268	2.797e-5	148	9.042e-5	142	175.53219025269092	565.6248814980787
ENST00000218099	461	1.122e-5	76	3.35e-5	92	70.9036461636558	210.07522600268283
ENST00000218104	745	3.854e-5	155	8.353e-5	242	241.55748643305517	522.5866326160815
ENST00000218147	1711	6.729e-5	315	1.509e-4	583	421.14379345154833	943.412006662547
ENST00000218176	647	2.798e-5	125	6.807e-5	217	175.59465505513214	426.01604804196313
ENST00000218197	325	1.022e-5	43	2.741e-5	50	64.6571659195343	172.03416131598289
ENST00000218224	265	1.072e-5	48	2.832e-5	61	67.78040604159506	177.71845833813344
ENST00000218230	260	2.316e-5	22	4.286e-5	42	145.4866202784665	268.54228108766006
ENST00000218249	278	1.217e-5	60	2.601e-5	140	76.83780239557123	163.28908897421277
ENST00000218316	617	2.169e-5	121	5.388e-5	269	136.30429431960792	337.378493377879
ENST00000218340	350	9.494e-6	41	2.726e-5	112	60.12222126230208	171.09718927936467
ENST00000218343	823	2.24e-5	108	6.167e-5	218	140.73929529293417	386.03857447958546
