ensembl_transcript_id	hgnc_symbol
ENST00000358776	ACADSB
ENST00000360215	LHFPL5
ENST00000358835	REV3L
ENST00000354694	PES1
ENST00000354924	OR5K4
ENST00000361523	BECN1
ENST00000367941	STX7
ENST00000354618	THRAP3
ENST00000368494	NUS1
ENST00000361611	PSMB5
ENST00000356455	UBE2C
ENST00000355044	ATRNL1
ENST00000359314	CD2AP
ENST00000357460	HOMEZ
ENST00000358321	SUSD2
ENST00000355530	SPNS3
ENST00000359320	CMTM5
ENST00000360029	KCTD8
ENST00000355349	MYH7
ENST00000360359	ANKS1A
ENST00000356260	SDAD1
ENST00000361017	CTRB1
ENST00000357396	CEACAM3
ENST00000360464	FABP12
ENST00000344895	TSLP
ENST00000356518	ADAM33
ENST00000358602	ANKRD17
ENST00000367630	VTA1
ENST00000344754	SIGLEC1
ENST00000356713	CNNM1
ENST00000356136	UVRAG
ENST00000358350	FRYL
ENST00000356860	CACNA2D1
ENST00000360321	C20orf96
ENST00000356286	RBCK1
ENST00000354200	TBC1D20
ENST00000361842	XAF1
ENST00000354105	CWF19L1
ENST00000355295	TDRD7
ENST00000356080	ADD3
ENST00000362097	GAGE2A
ENST00000354968	MYL4
ENST00000359626	TYW1
ENST00000367837	HBS1L
ENST00000355622	TLR4
ENST00000347140	R3HDM2
ENST00000355774	MLH3
ENST00000345540	KIR2DL4
ENST00000356362	PUS7
ENST00000360863	RGS22
ENST00000361822	ZNF277
ENST00000357586	AP1B1
ENST00000345080	LIN28B
ENST00000358842	GK2
ENST00000368444	FABP7
ENST00000357068	PRODH
ENST00000361436	RPL12
ENST00000354725	SND1
ENST00000352385	IGDCC4
ENST00000354232	ETFB
ENST00000360900	MTHFSD
ENST00000354336	CRKL
ENST00000358056	GMFB
ENST00000359943	FAM3C
ENST00000353107	POLR2K
ENST00000361582	DZIP3
ENST00000360586	WDHD1
ENST00000353383	RAI1
ENST00000361384	DCLRE1A
ENST00000359486	TCF20
ENST00000361956	SMOC1
ENST00000349314	APOL3
ENST00000344768	FRMD6
ENST00000356056	MYO9A
ENST00000367591	PEX3
ENST00000368455	HSF2
ENST00000350549	PRSS37
ENST00000367660	ABRACL
ENST00000360943	UBE2Z
ENST00000361189	PJA2
ENST00000355524	FCAR
ENST00000356545	RSPO1
ENST00000360375	LRRCC1
ENST00000344777	DHRS2
ENST00000367928	VNN1
ENST00000361297	MAST2
ENST00000355870	STK31
ENST00000354891	EGFLAM
ENST00000358642	OR5AC2
ENST00000368417	NKAIN2
ENST00000367495	RAB32
ENST00000357628	POT1
ENST00000367963	MOXD1
ENST00000358864	TMC2
ENST00000359013	TGFBR2
ENST00000361131	PPP1R14C
ENST00000359600	ZSWIM5
ENST00000357635	FAM219B
ENST00000361070	RFWD3
ENST00000361804	SMC3
ENST00000361900	SCAMP5
ENST00000357759	HHLA2
ENST00000368068	MED23
ENST00000355552	TPRA1
ENST00000355312	GIT2
ENST00000361505	PNP
ENST00000357525	PLN
ENST00000354777	WLS
ENST00000368468	MAN1A1
ENST00000367467	SASH1
ENST00000359988	NRAP
ENST00000359195	PIK3CG
ENST00000354567	AK5
ENST00000360947	ZNF219
ENST00000344762	CCDC15
ENST00000368440	SMPDL3A
ENST00000367658	HECA
ENST00000348956	CKB
ENST00000355943	SLC25A46
ENST00000355303	ANO1
ENST00000367568	STX11
ENST00000348513	SMARCE1
ENST00000356692	PPP4R2
ENST00000361417	PHLDB1
ENST00000355029	NET1
ENST00000355868	WDR88
ENST00000357700	ASB13
ENST00000358514	PSMB10
ENST00000353704	CREB3
ENST00000359204	FRA10AC1
ENST00000359125	KCNQ2
ENST00000359481	PLGLB2
ENST00000357771	GJA9
ENST00000360589	ANKRD53
ENST00000349394	NXPH4
ENST00000358781	FAM3D
ENST00000354323	HRCT1
ENST00000360270	MSN
ENST00000348459	HELLS
ENST00000368364	HEY2
ENST00000354757	PCDHB11
ENST00000348165	UBE3C
ENST00000358791	BCAS4
ENST00000367931	TAAR2
ENST00000360057	TPK1
ENST00000355467	ZNF512
ENST00000350881	THBS4
ENST00000356805	SPTBN1
ENST00000360338	ZNF460
ENST00000357001	GUCA2A
ENST00000359930	SULF2
ENST00000367603	HIVEP2
ENST00000367463	UST
ENST00000367339	ULBP3
ENST00000362032	SUCNR1
ENST00000355621	UBE2H
ENST00000353609	FOSB
ENST00000367341	RAET1L
ENST00000361115	CCL28
ENST00000347397	CSTL1
ENST00000362072	DRD2
ENST00000361478	PJA1
ENST00000346085	ARID1B
ENST00000360465	ZNF528
ENST00000346541	CBFA2T2
ENST00000357731	NEGR1
ENST00000359242	ODF2L
ENST00000354960	PDE5A
ENST00000367569	SF3B5
ENST00000367089	DYNLT1
ENST00000359947	PTPRF
ENST00000345060	ADRB3
ENST00000355085	C5AR1
ENST00000354926	LUC7L2
ENST00000361421	TOX
ENST00000357668	ASAP1
ENST00000361314	GPX7
ENST00000367244	VIP
ENST00000359321	XRCC2
ENST00000366756	DLL1
ENST00000359345	SLFNL1
ENST00000358615	GYPE
ENST00000355097	ENTPD2
ENST00000358807	MICAL1
ENST00000356517	AADACL2
ENST00000356231	CDAN1
ENST00000356448	ARHGEF26
ENST00000356897	IL27
ENST00000357166	ZDHHC9
ENST00000356126	PSMD12
ENST00000348225	PTN
ENST00000358201	RABEP2
ENST00000357814	NAT9
ENST00000357115	LRBA
ENST00000356786	CCDC88B
ENST00000356892	SASH3
ENST00000360537	PLAGL1
ENST00000358741	NLGN3
ENST00000351298	PLD1
ENST00000344774	FAM166A
ENST00000368134	SAMD3
ENST00000358691	HELZ
ENST00000357503	TOR4A
ENST00000356628	NRARP
ENST00000359596	RYR1
ENST00000361752	QKI
ENST00000354410	MEF2A
ENST00000354024	RASGRP2
ENST00000350119	DOC2A
ENST00000356613	ARC
ENST00000359579	AKR1B10
ENST00000367233	MTRF1L
ENST00000358430	TXLNB
ENST00000358303	ZC3HC1
ENST00000362042	NFE2L1
ENST00000353487	SPPL3
ENST00000356698	RSPO3
ENST00000357585	SSTR2
ENST00000355773	SLC17A5
ENST00000358755	FZD6
ENST00000356291	TMPRSS11F
ENST00000354464	IPO4
ENST00000351008	SPATA16
ENST00000355897	GPR160
ENST00000347055	KRCC1
ENST00000359228	LYPD2
ENST00000361575	RPL39
ENST00000345043	OR52B6
ENST00000367474	SAMD5
ENST00000354308	SYT5
ENST00000356962	ARG1
ENST00000361661	SLC26A1
ENST00000347519	CHMP4A
ENST00000354852	TRIM6-TRIM34
ENST00000352689	MKLN1
ENST00000355849	KHDRBS3
ENST00000368149	ARHGAP18
ENST00000361484	LRRC10
ENST00000360526	CES1
ENST00000360131	AGBL5
ENST00000359106	CACNA1G
ENST00000366953	SLC22A2
ENST00000361050	MPEG1
ENST00000359775	ZDHHC14
ENST00000358102	NR3C2
ENST00000352983	RPL7
ENST00000367097	TULP4
ENST00000367545	UTRN
ENST00000361228	RASSF9
ENST00000357847	AIG1
ENST00000367411	KATNA1
ENST00000344726	HMGN3
ENST00000357084	ATP2A1
ENST00000347063	RNF175
ENST00000357559	FXR1
ENST00000367576	LTV1
ENST00000367505	SHPRH
ENST00000359541	GTF3C2
ENST00000357742	MCTP2
ENST00000356554	MAN1A2
ENST00000354546	ANXA6
ENST00000359202	FTHL17
ENST00000355520	OPHN1
ENST00000361474	NRG2
ENST00000360948	NTRK3
ENST00000357877	SEMA4F
ENST00000355431	ARID4A
ENST00000358697	ZXDA
ENST00000360945	TOMM20L
ENST00000361288	TAF11
ENST00000357155	MYBPHL
ENST00000354386	KIAA0586
ENST00000359593	AP4M1
ENST00000367734	OLIG3
ENST00000357123	MCRS1
ENST00000361127	LRIG2
ENST00000360388	SLC35F1
ENST00000359546	CPLX2
ENST00000356463	WDR45
ENST00000367651	CITED2
ENST00000354650	FYN
ENST00000360039	GAL3ST4
ENST00000359530	ATP6V1H
ENST00000360820	SCYL2
ENST00000360171	CBWD3
ENST00000357685	BCO2
ENST00000360541	ETF1
ENST00000367882	TCF21
ENST00000347613	CLCN3
ENST00000359863	TRRAP
ENST00000359785	PTPN22
ENST00000367739	IFNGR1
ENST00000354536	SMOC2
ENST00000356762	CRB3
ENST00000358572	TMA16
ENST00000356454	SOWAHC
ENST00000366834	GPR31
ENST00000359678	HIBCH
ENST00000359874	SPINK5
ENST00000359428	NUP214
ENST00000361675	CALD1
ENST00000354886	SLC38A6
ENST00000361069	LAMC3
ENST00000358278	TPM1
ENST00000362010	VEPH1
ENST00000359370	FGF1
ENST00000355485	VANGL1
ENST00000348925	ALDH5A1
ENST00000344770	PDZK1
ENST00000367519	EPM2A
ENST00000356815	HBM
ENST00000346183	NFATC3
ENST00000350721	ATR
ENST00000359240	ADAM29
ENST00000354185	DDX21
ENST00000356864	TNFRSF10C
ENST00000357949	SERTAD1
ENST00000358768	PARD3B
ENST00000358160	GRAMD1C
ENST00000355634	SORBS2
ENST00000358913	MYPN
ENST00000354822	NKX2-1
ENST00000361487	PAX9
ENST00000357033	DMD
ENST00000349139	WDR3
ENST00000354212	MAGI2
ENST00000358372	WTAP
ENST00000367048	ACAT2
ENST00000361264	DCAF12
ENST00000367034	MRPL18
ENST00000348438	CRHR2
ENST00000347699	MAP4K4
ENST00000354959	ZNF43
ENST00000361138	SMC5
ENST00000357154	SPOCK3
ENST00000361243	AKAP13
ENST00000357997	ANKLE2
ENST00000356972	SPINK14
ENST00000358149	ZNF346
ENST00000358465	TRIM33
ENST00000355329	MORN3
ENST00000361618	MFAP3L
ENST00000361756	RNF121
ENST00000358075	MAGT1
ENST00000361183	CAPZA2
ENST00000359236	VSIG10
ENST00000361644	MAGEB3
ENST00000346193	FAM47A
ENST00000367166	TFB1M
ENST00000367165	CLDN20
ENST00000359322	MYOZ1
ENST00000354371	COPS8
ENST00000356493	STOML2
ENST00000359086	SFTA2
ENST00000361544	CDC14A
ENST00000357232	DCHS2
ENST00000357103	ADIPOR2
ENST00000359655	SUPV3L1
ENST00000354624	HKDC1
ENST00000345097	FOXN3
ENST00000360090	LCE1B
ENST00000359650	PGLYRP4
ENST00000359878	KCTD18
ENST00000351072	XAGE5
ENST00000356986	KLRG1
ENST00000352732	ABHD2
ENST00000358511	COL6A6
ENST00000354181	SLC12A6
ENST00000368174	CD5L
ENST00000361727	CNTNAP2
ENST00000361731	SFT2D1
ENST00000360243	MAGEA4
ENST00000355673	MBD6
ENST00000358241	RTP2
ENST00000355190	C6orf89
ENST00000347077	ZNF546
ENST00000354947	PIP4K2C
ENST00000368467	PMVK
ENST00000368061	VANGL2
ENST00000367178	SCAF8
ENST00000357849	COPS5
ENST00000358780	FAM76B
ENST00000368328	CENPW
ENST00000347644	SLC28A2
ENST00000356994	SCRIB
ENST00000353379	CDK10
ENST00000359798	ZNF808
ENST00000368424	DCST2
ENST00000356891	C12orf29
ENST00000356388	SPRED2
ENST00000358582	ZNF781
ENST00000355202	ZNF607
ENST00000358344	HNRNPAB
ENST00000357440	SLC29A2
ENST00000355091	GPAA1
ENST00000361362	ZFP2
ENST00000367075	EZR
ENST00000355192	MSRB3
ENST00000360538	TOPORS
ENST00000357164	GM2A
ENST00000345063	TPRG1
ENST00000350997	FADS1
ENST00000359175	SPTSSB
ENST00000360096	ARL9
ENST00000348849	RBMS1
ENST00000355417	CCDC69
ENST00000360844	SIGLEC14
ENST00000357085	TRIM38
ENST00000351677	PTPN11
ENST00000361725	DLX1
ENST00000355264	AP3M1
ENST00000359623	LRRC61
ENST00000368088	KCNJ9
ENST00000356521	CBWD1
ENST00000359562	HAND2
ENST00000345003	GYG1
ENST00000361763	CD3E
ENST00000368057	SLAMF6
ENST00000356141	NPAS3
ENST00000346299	MTMR2
ENST00000368140	PYHIN1
ENST00000368171	CD1D
ENST00000358571	PFN3
ENST00000367889	MGST3
ENST00000353047	CTSB
ENST00000368078	CASQ1
ENST00000361835	FCRL5
ENST00000359032	AP2A1
ENST00000358495	RAD52
ENST00000358666	UBL5
ENST00000350697	SEC13
ENST00000367721	FASLG
ENST00000355841	PDLIM7
ENST00000361891	ILF2
ENST00000367833	TIPRL
ENST00000367811	NME7
ENST00000367854	RCSD1
ENST00000367674	TNR
ENST00000367879	UCK2
ENST00000359015	MAP3K5
ENST00000368090	PIGM
ENST00000367819	XCL2
ENST00000367755	FMO3
ENST00000367602	QSOX1
ENST00000347230	ZFYVE26
ENST00000367808	BLZF1
ENST00000357002	ZNF254
ENST00000360982	NCKAP1
ENST00000367866	POU2F1
ENST00000361193	SLC26A11
ENST00000358901	VCP
ENST00000367249	CYB5R1
ENST00000361580	KIFAP3
ENST00000360803	GTPBP4
ENST00000367618	AXDND1
ENST00000362034	MRPL21
ENST00000360578	TPPP
ENST00000368046	CD48
ENST00000368069	COPA
ENST00000358309	CX3CR1
ENST00000359842	RXRG
ENST00000367478	TPR
ENST00000360587	FBXL22
ENST00000353151	CSN2
ENST00000353963	SLC23A1
ENST00000361216	ATP1A2
ENST00000345057	TRADD
ENST00000344846	SYNGR4
ENST00000367929	SH2D1B
ENST00000357424	GIP
ENST00000356838	TMEM71
ENST00000357500	POP5
ENST00000352451	MYL1
ENST00000360003	MCMBP
ENST00000354882	TMEM205
ENST00000361677	RUNDC1
ENST00000359741	SLC39A14
ENST00000359221	MAPK10
ENST00000348579	ZDHHC1
ENST00000367797	F5
ENST00000360184	DYNC1H1
ENST00000359227	ELAVL3
ENST00000367840	DCAF6
ENST00000361781	SGMS1
ENST00000368192	ETV3
ENST00000361209	ASTN2
ENST00000367262	RABIF
ENST00000358625	WDR5
ENST00000358664	MAX
ENST00000356654	ATN1
ENST00000356956	IGF2R
ENST00000366963	SLC22A1
ENST00000367868	GPA33
ENST00000355151	MRPL52
ENST00000367818	XCL1
ENST00000367236	ADORA1
ENST00000367070	C4BPA
ENST00000360565	SCAF1
ENST00000367429	CFH
ENST00000359441	FGF17
ENST00000358823	CAMSAP2
ENST00000360304	MYLK
ENST00000348261	CACNA1H
ENST00000367821	TBX19
ENST00000354911	WAC
ENST00000367362	NR5A2
ENST00000357461	TMEM229B
ENST00000367772	SCYL3
ENST00000366899	DUSP10
ENST00000355594	ANKRD35
ENST00000355803	UBE2I
ENST00000358746	TTC37
ENST00000361518	ZNF511
ENST00000361360	POU3F3
ENST00000367229	CHIT1
ENST00000355832	ERCC6
ENST00000367727	C1orf105
ENST00000366523	EFCAB2
ENST00000358385	ATL1
ENST00000356766	PIWIL2
ENST00000361005	PRSS3
ENST00000367261	KLHL12
ENST00000353411	SKP1
ENST00000357479	STRN3
ENST00000366510	SCCPDH
ENST00000354221	DUSP19
ENST00000367607	CEP350
ENST00000367021	IRF6
ENST00000357992	ELK4
ENST00000367242	TMEM183A
ENST00000366514	TFB2M
ENST00000366928	LYPLAL1
ENST00000359523	MPZL1
ENST00000356166	FBRS
ENST00000356798	ITGAL
ENST00000366994	INTS7
ENST00000368213	PTPRK
ENST00000357330	GALP
ENST00000355265	KEL
ENST00000367851	ADCY10
ENST00000355749	NDUFA5
ENST00000355422	GFRA1
ENST00000367321	MTHFD1L
ENST00000366935	GPATCH2
ENST00000366957	SMYD2
ENST00000356940	RAB18
ENST00000358368	XAB2
ENST00000367817	DPT
ENST00000348367	GPAM
ENST00000366691	RHOU
ENST00000367627	TOR3A
ENST00000358353	CDHR5
ENST00000368184	FCRL3
ENST00000367510	RNF2
ENST00000367265	KDM5B
ENST00000358173	EPHB4
ENST00000355790	LRRC20
ENST00000354161	SLC12A9
ENST00000355585	SYNJ2
ENST00000359052	SMARCAD1
ENST00000356116	ACSL5
ENST00000355710	RET
ENST00000361516	FCRL2
ENST00000366933	SPATA17
ENST00000356142	RAC1
ENST00000357641	BRPF3
ENST00000367498	IVNS1ABP
ENST00000368124	CADM3
ENST00000352511	ACVR2B
ENST00000361833	ASTN1
ENST00000356948	PTBP1
ENST00000366991	DTL
ENST00000359429	RPE
ENST00000367506	TRMT1L
ENST00000367028	HSD11B1
ENST00000367619	SOAT1
ENST00000366513	CNST
ENST00000367204	SOX13
ENST00000358022	TUSC1
ENST00000366844	ENAH
ENST00000357234	IRF5
ENST00000357618	HFE
ENST00000367714	SLC9C2
ENST00000367387	LHX9
ENST00000367134	SLC26A9
ENST00000367145	SLC45A3
ENST00000366932	RRP15
ENST00000358544	VPS13B
ENST00000366661	TTC13
ENST00000355300	LINGO1
ENST00000367679	CACYBP
ENST00000359595	HAPLN3
ENST00000355999	STK39
ENST00000356140	ACMSD
ENST00000356763	PIK3R4
ENST00000358290	HSD17B11
ENST00000366956	PTPN14
ENST00000354667	HNRNPA2B1
ENST00000361367	CTR9
ENST00000359526	DNMT1
ENST00000366999	NEK2
ENST00000367393	C1orf53
ENST00000368029	ITLN2
ENST00000346128	TJP1
ENST00000359949	P2RX4
ENST00000366690	RAB4A
ENST00000366607	TOMM20
ENST00000361849	PCDH15
ENST00000367874	TADA1
ENST00000366480	OR2AK2
ENST00000361418	KIF21A
ENST00000367549	DHX9
ENST00000367500	SWT1
ENST00000366862	FBXO28
ENST00000360202	KIRREL2
ENST00000366542	CEP170
ENST00000355112	BLM
ENST00000358849	ABCB8
ENST00000359154	WWP2
ENST00000354955	FMOD
ENST00000358677	SPATS2L
ENST00000368043	SLAMF7
ENST00000367460	RGS18
ENST00000366647	GNPAT
ENST00000366929	TGFB2
ENST00000367157	NUAK2
ENST00000355947	TRIM4
ENST00000361320	LRRTM3
ENST00000367749	FMO4
ENST00000361125	SMURF1
ENST00000366977	NSL1
ENST00000357881	RFX4
ENST00000368081	ATP1A4
ENST00000366672	GALNT2
ENST00000354841	FMO1
ENST00000366641	EGLN1
ENST00000349830	ARHGEF10
ENST00000368176	FCRL1
ENST00000359315	TPGS1
ENST00000360264	CUX1
ENST00000367662	PAPPA2
ENST00000361871	MSRB1
ENST00000367615	NPHS2
ENST00000361713	ANKRD30A
ENST00000361926	ARHGEF15
ENST00000367922	DDR2
ENST00000360416	MYH10
ENST00000359570	INPP5D
ENST00000359062	PDE3A
ENST00000367222	OPTC
ENST00000358435	TOMM7
ENST00000367559	RNASEL
ENST00000367033	PLXNA2
ENST00000367466	PLA2G4A
ENST00000360647	ZNF148
ENST00000346246	ARID3B
ENST00000367202	ETNK2
ENST00000367547	SHCBP1L
ENST00000362021	SLC39A13
ENST00000351513	DPYS
ENST00000367024	TRAF3IP3
ENST00000359971	ZNF517
ENST00000361488	FAM110B
ENST00000361972	SFMBT2
ENST00000344876	PCDH18
ENST00000367800	AHI1
ENST00000366997	LPGAT1
ENST00000366958	PROX1
ENST00000359707	G3BP2
ENST00000366937	ESRRG
ENST00000353533	MAP2K4
ENST00000367080	PFKFB2
ENST00000366988	NENF
ENST00000358951	RAB3GAP2
ENST00000360876	EIF3B
ENST00000360954	HS3ST3B1
ENST00000358196	GAD1
ENST00000367926	UAP1
ENST00000367162	DSTYK
ENST00000367153	LEMD1
ENST00000345382	BNC1
ENST00000361221	ARHGEF10L
ENST00000366639	TSNAX
ENST00000361897	NOS1AP
ENST00000361717	TIFA
ENST00000357276	SMARCAL1
ENST00000359333	TMEM139
ENST00000360284	NR4A1
ENST00000366962	ANGEL2
ENST00000354283	DDX46
ENST00000359543	EMP2
ENST00000354952	PLSCR4
ENST00000367029	G0S2
ENST00000356239	AKAP9
ENST00000359342	CGB2
ENST00000358387	TXNDC15
ENST00000361568	PPT2
ENST00000360461	PLEKHG4
ENST00000357388	SMC4
ENST00000367558	RGS16
ENST00000366574	RYR2
ENST00000359440	TMC3
ENST00000367385	NEK7
ENST00000360168	SCNN1A
ENST00000367267	SYT2
ENST00000366960	RPS6KC1
ENST00000359299	ANXA10
ENST00000358024	TMCC2
ENST00000358647	GIMAP5
ENST00000367136	PM20D1
ENST00000366955	CENPF
ENST00000356467	FAM168A
ENST00000367459	RGS1
ENST00000361565	IPO9
ENST00000368130	AIM2
ENST00000344836	USP7
ENST00000362065	FAN1
ENST00000366971	FLVCR1
ENST00000367137	SLC41A1
ENST00000366503	ZNF670
ENST00000366592	GPR137B
ENST00000367288	LMOD1
ENST00000367588	KIAA1614
ENST00000367595	ACBD6
ENST00000355962	TAT
ENST00000358039	ST7L
ENST00000358117	MPPED2
ENST00000357067	DCTD
ENST00000354377	ZNF774
ENST00000358524	PATE2
ENST00000367296	NAV1
ENST00000367066	TAGAP
ENST00000367573	CACNA1E
ENST00000356834	TBC1D9B
ENST00000354833	SERF1A
ENST00000354475	WDR91
ENST00000367590	XPR1
ENST00000345988	PPL
ENST00000367350	KIF14
ENST00000357008	CHD4
ENST00000361379	TNNI1
ENST00000351018	RHOG
ENST00000354883	SLC25A26
ENST00000360110	TFRC
ENST00000353442	LMBR1
ENST00000354728	UGT1A9
ENST00000366541	SDCCAG8
ENST00000345378	GCK
ENST00000344791	LYSMD4
ENST00000366618	SLC35F3
ENST00000356731	HNRNPH1
ENST00000367872	MAEL
ENST00000357194	UBE2D3
ENST00000367311	PHLDA3
ENST00000356079	CYP20A1
ENST00000356896	IFFO1
ENST00000366472	SH3BP5L
ENST00000367142	NUCKS1
ENST00000367287	TIMM17A
ENST00000355906	HP
ENST00000348227	WDR54
ENST00000356386	BTN3A2
ENST00000356709	BTN2A2
ENST00000360046	HOXA4
ENST00000358867	TMEM126B
ENST00000346964	DLG1
ENST00000367685	GPR52
ENST00000355810	ART3
ENST00000366628	NTPCR
ENST00000362063	ZNF652
ENST00000361249	C8A
ENST00000367012	SERTAD4
ENST00000368463	PBXIP1
ENST00000351797	FAM114A2
ENST00000368033	CD244
ENST00000357077	ANK2
ENST00000367057	CR2
ENST00000348931	ZPBP2
ENST00000368457	PYGO2
ENST00000366621	KCNK1
ENST00000367565	TEDDM1
ENST00000360488	SLC17A2
ENST00000353172	KCTD14
ENST00000361309	CD47
ENST00000361669	GRM3
ENST00000350513	OR9A2
ENST00000360535	CLIP3
ENST00000356401	ARIH2
ENST00000354775	ALDH9A1
ENST00000367435	CDC73
ENST00000367434	B3GALT2
ENST00000358912	PELI1
ENST00000355237	OCLN
ENST00000361729	E2F2
ENST00000349841	MYNN
ENST00000354042	SLC13A4
ENST00000361908	OPA1
ENST00000354402	APBB3
ENST00000367415	CFHR2
ENST00000358825	PRDM10
ENST00000366565	RGS7
ENST00000368107	DUSP23
ENST00000368106	FCRL6
ENST00000368314	RNF146
ENST00000368100	VSIG8
ENST00000368094	IGSF9
ENST00000368093	SLAMF9
ENST00000360482	SPOCD1
ENST00000354258	TAP1
ENST00000367405	ZBTB41
ENST00000359920	ARHGEF18
ENST00000367245	MYCT1
ENST00000368408	EFNA3
ENST00000368407	EFNA1
ENST00000368404	SLC50A1
ENST00000347785	CD5
ENST00000352241	MITF
ENST00000368378	THBS3
ENST00000358731	BDP1
ENST00000359156	CD163
ENST00000356109	ZNF44
ENST00000361361	FAM189B
ENST00000354534	SCN8A
ENST00000361168	CLK2
ENST00000368358	HCN3
ENST00000347310	IL23R
ENST00000361357	MAP3K3
ENST00000361099	STAT1
ENST00000367384	PCMT1
ENST00000357183	RAET1E
ENST00000367360	RAET1G
ENST00000361722	TBKBP1
ENST00000367351	ULBP2
ENST00000358337	WDR55
ENST00000357250	COL9A1
ENST00000366654	FAM89A
ENST00000366649	C1orf131
ENST00000356151	PXK
ENST00000346178	GANAB
ENST00000358649	PASK
ENST00000344980	ZNF433
ENST00000360564	MMP17
ENST00000368336	DAP3
ENST00000350033	COPS7B
ENST00000354957	ZNF649
ENST00000368324	SYT11
ENST00000368322	RIT1
ENST00000361247	ARHGEF2
ENST00000368309	UBQLN4
ENST00000368305	LAMTOR2
ENST00000361084	RAB25
ENST00000368285	SEMA4A
ENST00000355072	HTT
ENST00000368276	PMF1-BGLAP
ENST00000368272	BGLAP
ENST00000361813	SMG5
ENST00000359704	RNF217
ENST00000355526	DPF1
ENST00000367535	NCF2
ENST00000358525	SLC6A20
ENST00000361921	DIO1
ENST00000357083	ELAVL4
ENST00000360579	VPS29
ENST00000355280	MINK1
ENST00000354300	PPTC7
ENST00000367858	SGK1
ENST00000367412	F13B
ENST00000356853	NHEJ1
ENST00000349533	LEPR
ENST00000357590	SLC37A4
ENST00000368097	TAGLN2
ENST00000360472	PEA15
ENST00000351218	ZFP30
ENST00000354473	VPS72
ENST00000360299	RAB5B
ENST00000350777	HINFP
ENST00000367255	SYNE1
ENST00000360315	GATAD2A
ENST00000355547	PDZD3
ENST00000358813	CCL20
ENST00000358812	MANEA
ENST00000357666	ZNF816
ENST00000358536	PLXNB1
ENST00000345093	RNF41
ENST00000351328	CS
ENST00000356404	PITPNM1
ENST00000358485	CASP8
ENST00000367090	TMEM181
ENST00000366633	DISC1
ENST00000360658	TLR9
ENST00000366926	SLC30A10
ENST00000358230	TMBIM4
ENST00000354905	TMEM207
ENST00000368399	DPM3
ENST00000368318	RXFP4
ENST00000362011	SHISA4
ENST00000350501	GRHL3
ENST00000345716	NISCH
ENST00000357780	APOA4
ENST00000355557	ZNF140
ENST00000368003	UFC1
ENST00000368002	USP21
ENST00000367999	PPOX
ENST00000360814	GLT8D2
ENST00000367996	ADAMTS4
ENST00000345617	HDAC4
ENST00000367990	APOA2
ENST00000367988	TOMM40L
ENST00000367980	NR1I3
ENST00000360213	OR52M1
ENST00000354698	ZNF589
ENST00000360085	PYY
ENST00000355527	DHCR7
ENST00000356232	UBA5
ENST00000360635	ITGB1BP1
ENST00000357385	ANAPC11
ENST00000355387	RNF220
ENST00000357736	MAFG
ENST00000357632	CCR9
ENST00000357392	CCRL2
ENST00000360403	EIF2B3
ENST00000366582	HEATR1
ENST00000358007	DDX47
ENST00000357765	UNC50
ENST00000350027	TAF1A
ENST00000344922	MIA3
ENST00000367763	GORAB
ENST00000354219	REG4
ENST00000354764	PGAP1
ENST00000358433	OR6C6
ENST00000368195	INSRR
ENST00000360032	DMBX1
ENST00000361217	DENND4B
ENST00000354611	TYW5
ENST00000366600	B3GALNT2
ENST00000359904	AMZ2
ENST00000358671	FCGR2B
ENST00000347598	CACNA1C
ENST00000359744	PHOSPHO2
ENST00000345094	THUMPD3
ENST00000368352	RUSC1
ENST00000357043	RASSF1
ENST00000356657	FDPS
ENST00000358365	RHOT1
ENST00000355689	TTC30A
ENST00000360534	DPP4
ENST00000345506	STAT5A
ENST00000355273	OR5H2
ENST00000367440	GLRX2
ENST00000368194	ARHGEF11
ENST00000356955	ADAM15
ENST00000358752	FUT4
ENST00000356130	OR8B4
ENST00000360374	OR5B21
ENST00000360240	MAP4
ENST00000355528	TBCD
ENST00000360566	RRM2
ENST00000359462	PCBP2
ENST00000361875	TSC22D2
ENST00000347842	ASIC4
ENST00000367156	KLHDC8A
ENST00000360356	PARP9
ENST00000357681	ATP2B4
ENST00000346027	TLK2
ENST00000357726	PRAMEF12
ENST00000362089	CD247
ENST00000368072	PEX19
ENST00000354552	FILIP1L
ENST00000367649	RASAL2
ENST00000344843	MRPL20
ENST00000360584	SLC6A9
ENST00000359594	OR2T3
ENST00000356026	MMP23B
ENST00000368170	CD1C
ENST00000368168	CD1B
ENST00000368167	CD1E
ENST00000361124	ITPRIPL1
ENST00000367103	MAPKAPK2
ENST00000356495	PIGR
ENST00000359470	C1orf116
ENST00000360409	NRP2
ENST00000355123	ITSN2
ENST00000366812	ACBD3
ENST00000366810	MIXL1
ENST00000361824	HORMAD1
ENST00000354785	FN1
ENST00000360325	CLDN7
ENST00000366714	GJC2
ENST00000366711	IBA57
ENST00000359450	TIAF1
ENST00000355797	MXRA7
ENST00000366903	HLX
ENST00000366917	MARK1
ENST00000367701	ZBTB37
ENST00000367696	RC3H1
ENST00000345530	WDR35
ENST00000368026	F11R
ENST00000368021	USF1
ENST00000368013	ARHGAP30
ENST00000368011	KLHDC9
ENST00000368010	PFDN2
ENST00000368009	NIT1
ENST00000368006	DEDD
ENST00000358184	CTSE
ENST00000357640	DENND2D
ENST00000360141	CD300A
